gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
DAL471.ATL.LAX.230122.1100.0132.TFM,KATL,KLAX,2023-01-23 16:04:00,2023-01-23 16:04:00,DAL,2023-01-23 11:04:00,2023-01-23 11:04:00,8.0,0.0,0.0,2023-01-23,16:04:00,2023-01-23,11:04:00,
DAL680.JFK.LAX.230122.2215.0144.TFM,KJFK,KLAX,2023-01-24 04:21:00,2023-01-24 04:44:00,DAL,2023-01-23 23:21:00,2023-01-23 23:44:00,8.0,7.0,0.0,2023-01-24,04:21:00,2023-01-23,23:21:00,
DAL2752.BWI.ATL.230122.2140.0107.TFM,KBWI,KATL,2023-01-23 23:10:00,2023-01-23 23:35:00,DAL,2023-01-23 18:10:00,2023-01-23 18:35:00,0.0,2.0,0.0,2023-01-23,23:10:00,2023-01-23,18:10:00,
DAL343.ATL.DCA.230121.0210.0027.TFM,KATL,KDCA,2023-01-22 03:28:00,2023-01-22 03:47:00,DAL,2023-01-21 22:28:00,2023-01-21 22:47:00,3.0,0.0,0.0,2023-01-22,03:28:00,2023-01-21,22:28:00,
DAL759.ATL.DCA.230122.1720.0080.TFM,KATL,KDCA,2023-01-23 18:43:00,2023-01-23 19:00:00,DAL,2023-01-23 13:43:00,2023-01-23 14:00:00,3.0,0.0,0.0,2023-01-23,18:43:00,2023-01-23,13:43:00,
DAL1507.LAX.SEA.230122.2200.0097.TFM,KLAX,KSEA,2023-01-24 01:13:00,2023-01-24 00:49:00,DAL,2023-01-23 20:13:00,2023-01-23 19:49:00,10.0,8.0,24.0,2023-01-24,01:13:00,2023-01-23,20:13:00,
DAL873.LAX.ATL.230120.2300.0121.TFM,KLAX,KATL,2023-01-22 03:52:00,2023-01-22 03:10:00,DAL,2023-01-21 22:52:00,2023-01-21 22:10:00,0.0,8.0,42.0,2023-01-22,03:52:00,2023-01-21,22:52:00,
DAL516.LAX.JFK.230122.0600.0038.TFM,KLAX,KJFK,2023-01-23 11:13:00,2023-01-23 11:14:00,DAL,2023-01-23 06:13:00,2023-01-23 06:14:00,7.0,8.0,0.0,2023-01-23,11:13:00,2023-01-23,06:13:00,
DAL487.ATL.LGA.230121.0245.0039.TFM,KATL,KLGA,2023-01-22 04:32:00,2023-01-22 04:55:00,DAL,2023-01-21 23:32:00,2023-01-21 23:55:00,9.0,0.0,0.0,2023-01-22,04:32:00,2023-01-21,23:32:00,
DAL794.ATL.JFK.230122.1325.0104.TFM,KATL,KJFK,2023-01-23 15:31:00,2023-01-23 15:36:00,DAL,2023-01-23 10:31:00,2023-01-23 10:36:00,7.0,0.0,0.0,2023-01-23,15:31:00,2023-01-23,10:31:00,
DAL898.ATL.LAX.230122.1330.0065.TFM,KATL,KLAX,2023-01-23 18:42:00,2023-01-23 18:39:00,DAL,2023-01-23 13:42:00,2023-01-23 13:39:00,8.0,0.0,0.0,2023-01-23,18:42:00,2023-01-23,13:42:00,
DAL2272.SFO.LAX.230120.2135.0068.TFM,KSFO,KLAX,2023-01-22 03:39:00,2023-01-21 23:01:00,DAL,2023-01-21 22:39:00,2023-01-21 18:01:00,8.0,11.0,278.0,2023-01-22,03:39:00,2023-01-21,22:39:00,
DAL747.SEA.JFK.230122.1535.0088.TFM,KSEA,KJFK,2023-01-23 21:08:00,2023-01-23 20:50:00,DAL,2023-01-23 16:08:00,2023-01-23 15:50:00,7.0,10.0,18.0,2023-01-23,21:08:00,2023-01-23,16:08:00,
DAL983.DFW.ATL.230122.1300.0167.TFM,KDFW,KATL,2023-01-23 15:15:00,2023-01-23 15:09:00,DAL,2023-01-23 10:15:00,2023-01-23 10:09:00,0.0,4.0,0.0,2023-01-23,15:15:00,2023-01-23,10:15:00,
DAL1625.ATL.JFK.230122.1500.0080.TFM,KATL,KJFK,2023-01-23 16:50:00,2023-01-23 17:16:00,DAL,2023-01-23 11:50:00,2023-01-23 12:16:00,7.0,0.0,0.0,2023-01-23,16:50:00,2023-01-23,11:50:00,
DAL955.SFO.ATL.230122.0600.0037.TFM,KSFO,KATL,2023-01-23 10:24:00,2023-01-23 10:32:00,DAL,2023-01-23 05:24:00,2023-01-23 05:32:00,0.0,11.0,0.0,2023-01-23,10:24:00,2023-01-23,05:24:00,
DAL426.SEA.JFK.230122.0645.0034.TFM,KSEA,KJFK,2023-01-23 12:53:00,2023-01-23 12:00:00,DAL,2023-01-23 07:53:00,2023-01-23 07:00:00,7.0,10.0,53.0,2023-01-23,12:53:00,2023-01-23,07:53:00,
DAL2553.JFK.SFO.230122.2230.0057.TFM,KJFK,KSFO,2023-01-24 04:34:00,2023-01-24 05:20:00,DAL,2023-01-23 23:34:00,2023-01-24 00:20:00,11.0,7.0,0.0,2023-01-24,04:34:00,2023-01-23,23:34:00,
DAL2465.ATL.EWR.230121.0155.0096.TFM,KATL,KEWR,2023-01-22 03:50:00,2023-01-22 03:57:00,DAL,2023-01-21 22:50:00,2023-01-21 22:57:00,5.0,0.0,0.0,2023-01-22,03:50:00,2023-01-21,22:50:00,
DAL1088.LAX.SEA.230122.1515.0042.TFM,KLAX,KSEA,2023-01-23 18:04:00,2023-01-23 18:12:00,DAL,2023-01-23 13:04:00,2023-01-23 13:12:00,10.0,8.0,0.0,2023-01-23,18:04:00,2023-01-23,13:04:00,
DAL2644.EWR.ATL.230122.1700.0276.TFM,KEWR,KATL,2023-01-23 19:05:00,2023-01-23 19:22:00,DAL,2023-01-23 14:05:00,2023-01-23 14:22:00,0.0,5.0,0.0,2023-01-23,19:05:00,2023-01-23,14:05:00,
DAL1586.SFO.SEA.230120.2055.0091.TFM,KSFO,KSEA,2023-01-22 02:42:00,2023-01-21 23:16:00,DAL,2023-01-21 21:42:00,2023-01-21 18:16:00,10.0,11.0,206.0,2023-01-22,02:42:00,2023-01-21,21:42:00,
DAL1569.SEA.LAX.230121.0200.0112.TFM,KSEA,KLAX,2023-01-22 04:19:00,2023-01-22 04:37:00,DAL,2023-01-21 23:19:00,2023-01-21 23:37:00,8.0,10.0,0.0,2023-01-22,04:19:00,2023-01-21,23:19:00,
DAL519.ATL.DCA.230121.0325.0020.TFM,KATL,KDCA,2023-01-22 04:40:00,2023-01-22 04:59:00,DAL,2023-01-21 23:40:00,2023-01-21 23:59:00,3.0,0.0,0.0,2023-01-22,04:40:00,2023-01-21,23:40:00,
DAL2026.ATL.BWI.230121.0335.0016.TFM,KATL,KBWI,2023-01-22 04:59:00,2023-01-22 05:19:00,DAL,2023-01-21 23:59:00,2023-01-22 00:19:00,2.0,0.0,0.0,2023-01-22,04:59:00,2023-01-21,23:59:00,
DAL695.BOS.ATL.230122.1050.0022.TFM,KBOS,KATL,2023-01-23 13:48:00,2023-01-23 14:02:00,DAL,2023-01-23 08:48:00,2023-01-23 09:02:00,0.0,1.0,0.0,2023-01-23,13:48:00,2023-01-23,08:48:00,
DAL1586.SEA.SFO.230122.1750.0148.TFM,KSEA,KSFO,2023-01-23 19:39:00,2023-01-23 20:00:00,DAL,2023-01-23 14:39:00,2023-01-23 15:00:00,11.0,10.0,0.0,2023-01-23,19:39:00,2023-01-23,14:39:00,
DAL871.SFO.ATL.230122.1600.0109.TFM,KSFO,KATL,2023-01-23 20:50:00,2023-01-23 20:31:00,DAL,2023-01-23 15:50:00,2023-01-23 15:31:00,0.0,11.0,19.0,2023-01-23,20:50:00,2023-01-23,15:50:00,
DAL2267.SFO.LAX.230120.2355.0108.TFM,KSFO,KLAX,2023-01-22 01:45:00,2023-01-22 01:25:00,DAL,2023-01-21 20:45:00,2023-01-21 20:25:00,8.0,11.0,20.0,2023-01-22,01:45:00,2023-01-21,20:45:00,
DAL810.SEA.BOS.230122.0630.0032.TFM,KSEA,KBOS,2023-01-23 12:02:00,2023-01-23 11:40:00,DAL,2023-01-23 07:02:00,2023-01-23 06:40:00,1.0,10.0,22.0,2023-01-23,12:02:00,2023-01-23,07:02:00,
DAL399.ATL.LGA.230121.0145.0070.TFM,KATL,KLGA,2023-01-22 03:35:00,2023-01-22 03:55:00,DAL,2023-01-21 22:35:00,2023-01-21 22:55:00,9.0,0.0,0.0,2023-01-22,03:35:00,2023-01-21,22:35:00,
DAL2178.ATL.EWR.230122.1550.0063.TFM,KATL,KEWR,2023-01-23 17:39:00,2023-01-23 17:57:00,DAL,2023-01-23 12:39:00,2023-01-23 12:57:00,5.0,0.0,0.0,2023-01-23,17:39:00,2023-01-23,12:39:00,
DAL2549.ATL.IAD.230121.0320.0022.TFM,KATL,KIAD,2023-01-22 04:39:00,2023-01-22 04:57:00,DAL,2023-01-21 23:39:00,2023-01-21 23:57:00,6.0,0.0,0.0,2023-01-22,04:39:00,2023-01-21,23:39:00,
DAL455.ATL.DCA.230122.1955.0052.TFM,KATL,KDCA,2023-01-23 21:33:00,2023-01-23 21:36:00,DAL,2023-01-23 16:33:00,2023-01-23 16:36:00,3.0,0.0,0.0,2023-01-23,21:33:00,2023-01-23,16:33:00,
DAL719.SFO.JFK.230122.2315.0121.TFM,KSFO,KJFK,2023-01-24 04:45:00,2023-01-24 04:33:00,DAL,2023-01-23 23:45:00,2023-01-23 23:33:00,7.0,11.0,0.0,2023-01-24,04:45:00,2023-01-23,23:45:00,
DAL392.DCA.ATL.230122.1505.0081.TFM,KDCA,KATL,2023-01-23 16:50:00,2023-01-23 17:03:00,DAL,2023-01-23 11:50:00,2023-01-23 12:03:00,0.0,3.0,0.0,2023-01-23,16:50:00,2023-01-23,11:50:00,
DAL501.ATL.LAX.230122.1450.0046.TFM,KATL,KLAX,2023-01-23 19:26:00,2023-01-23 20:00:00,DAL,2023-01-23 14:26:00,2023-01-23 15:00:00,8.0,0.0,0.0,2023-01-23,19:26:00,2023-01-23,14:26:00,
DAL528.ATL.LGA.230122.1715.0052.TFM,KATL,KLGA,2023-01-23 20:09:00,2023-01-23 19:27:00,DAL,2023-01-23 15:09:00,2023-01-23 14:27:00,9.0,0.0,42.0,2023-01-23,20:09:00,2023-01-23,15:09:00,
DAL315.SFO.JFK.230122.0630.0031.TFM,KSFO,KJFK,2023-01-23 12:26:00,2023-01-23 11:45:00,DAL,2023-01-23 07:26:00,2023-01-23 06:45:00,7.0,11.0,41.0,2023-01-23,12:26:00,2023-01-23,07:26:00,
DAL846.LGA.ATL.230122.2055.0129.TFM,KLGA,KATL,2023-01-23 23:38:00,2023-01-23 23:41:00,DAL,2023-01-23 18:38:00,2023-01-23 18:41:00,0.0,9.0,0.0,2023-01-23,23:38:00,2023-01-23,18:38:00,
DAL741.ATL.SEA.230121.0220.0052.TFM,KATL,KSEA,2023-01-22 07:53:00,2023-01-22 07:54:00,DAL,2023-01-22 02:53:00,2023-01-22 02:54:00,10.0,0.0,0.0,2023-01-22,07:53:00,2023-01-22,02:53:00,
DAL462.LGA.ATL.230122.1440.0029.TFM,KLGA,KATL,2023-01-23 18:23:00,2023-01-23 17:30:00,DAL,2023-01-23 13:23:00,2023-01-23 12:30:00,0.0,9.0,53.0,2023-01-23,18:23:00,2023-01-23,13:23:00,
DAL425.BOS.LAX.230121.1215.0131.TFM,KBOS,KLAX,2023-01-22 18:35:00,2023-01-22 19:05:00,DAL,2023-01-22 13:35:00,2023-01-22 14:05:00,8.0,1.0,0.0,2023-01-22,18:35:00,2023-01-22,13:35:00,0.0
DAL2198.ATL.EWR.230122.1225.0055.TFM,KATL,KEWR,2023-01-23 14:13:00,2023-01-23 14:31:00,DAL,2023-01-23 09:13:00,2023-01-23 09:31:00,5.0,0.0,0.0,2023-01-23,14:13:00,2023-01-23,09:13:00,
DAL2093.EWR.ATL.230122.1205.0076.TFM,KEWR,KATL,2023-01-23 14:33:00,2023-01-23 14:36:00,DAL,2023-01-23 09:33:00,2023-01-23 09:36:00,0.0,5.0,0.0,2023-01-23,14:33:00,2023-01-23,09:33:00,
DAL921.ATL.DFW.230122.1800.0184.TFM,KATL,KDFW,2023-01-23 20:11:00,2023-01-23 20:21:00,DAL,2023-01-23 15:11:00,2023-01-23 15:21:00,4.0,0.0,0.0,2023-01-23,20:11:00,2023-01-23,15:11:00,
DAL675.LAX.BOS.230122.0530.0035.TFM,KLAX,KBOS,2023-01-23 10:51:00,2023-01-23 10:55:00,DAL,2023-01-23 05:51:00,2023-01-23 05:55:00,1.0,8.0,0.0,2023-01-23,10:51:00,2023-01-23,05:51:00,
DAL380.LAX.DCA.230122.1610.0143.TFM,KLAX,KDCA,2023-01-23 21:06:00,2023-01-23 21:00:00,DAL,2023-01-23 16:06:00,2023-01-23 16:00:00,3.0,8.0,0.0,2023-01-23,21:06:00,2023-01-23,16:06:00,
DAL687.DCA.ATL.230122.0200.0068.TFM,KDCA,KATL,2023-01-23 03:58:00,2023-01-23 04:00:00,DAL,2023-01-22 22:58:00,2023-01-22 23:00:00,0.0,3.0,0.0,2023-01-23,03:58:00,2023-01-22,22:58:00,0.0
DAL446.ATL.LGA.230121.1840.0047.TFM,KATL,KLGA,2023-01-22 20:28:00,2023-01-22 20:49:00,DAL,2023-01-22 15:28:00,2023-01-22 15:49:00,9.0,0.0,0.0,2023-01-22,20:28:00,2023-01-22,15:28:00,0.0
DAL487.ATL.LGA.230122.0245.0035.TFM,KATL,KLGA,2023-01-23 05:01:00,2023-01-23 04:55:00,DAL,2023-01-23 00:01:00,2023-01-22 23:55:00,9.0,0.0,0.0,2023-01-23,05:01:00,2023-01-23,00:01:00,0.0
DAL1586.SFO.SEA.230121.2055.0118.TFM,KSFO,KSEA,2023-01-22 22:59:00,2023-01-22 23:16:00,DAL,2023-01-22 17:59:00,2023-01-22 18:16:00,10.0,11.0,0.0,2023-01-22,22:59:00,2023-01-22,17:59:00,0.0
DAL308.LAX.JFK.230121.1545.0062.TFM,KLAX,KJFK,2023-01-22 21:00:00,2023-01-22 20:59:00,DAL,2023-01-22 16:00:00,2023-01-22 15:59:00,7.0,8.0,0.0,2023-01-22,21:00:00,2023-01-22,16:00:00,0.0
DAL395.LAX.ATL.230121.0700.0045.TFM,KLAX,KATL,2023-01-22 11:46:00,2023-01-22 11:04:00,DAL,2023-01-22 06:46:00,2023-01-22 06:04:00,0.0,8.0,42.0,2023-01-22,11:46:00,2023-01-22,06:46:00,42.0
DAL2129.BOS.ATL.230121.1515.0044.TFM,KBOS,KATL,2023-01-22 18:29:00,2023-01-22 18:16:00,DAL,2023-01-22 13:29:00,2023-01-22 13:16:00,0.0,1.0,0.0,2023-01-22,18:29:00,2023-01-22,13:29:00,42.0
DAL519.ATL.DCA.230122.0325.0071.TFM,KATL,KDCA,2023-01-23 06:52:00,2023-01-23 04:59:00,DAL,2023-01-23 01:52:00,2023-01-22 23:59:00,3.0,0.0,113.0,2023-01-23,06:52:00,2023-01-23,01:52:00,113.0
DAL2985.LAX.SFO.230122.0545.0031.TFM,KLAX,KSFO,2023-01-23 06:57:00,2023-01-23 07:05:00,DAL,2023-01-23 01:57:00,2023-01-23 02:05:00,11.0,8.0,0.0,2023-01-23,06:57:00,2023-01-23,01:57:00,0.0
DAL1586.SEA.SFO.230121.1750.0133.TFM,KSEA,KSFO,2023-01-22 19:55:00,2023-01-22 20:00:00,DAL,2023-01-22 14:55:00,2023-01-22 15:00:00,11.0,10.0,0.0,2023-01-22,19:55:00,2023-01-22,14:55:00,0.0
DAL1569.SEA.LAX.230122.0200.0020.TFM,KSEA,KLAX,2023-01-23 04:09:00,2023-01-23 04:37:00,DAL,2023-01-22 23:09:00,2023-01-22 23:37:00,8.0,10.0,0.0,2023-01-23,04:09:00,2023-01-22,23:09:00,0.0
DAL572.ATL.BOS.230121.1735.0033.TFM,KATL,KBOS,2023-01-22 21:06:00,2023-01-22 20:08:00,DAL,2023-01-22 16:06:00,2023-01-22 15:08:00,1.0,0.0,58.0,2023-01-22,21:06:00,2023-01-22,16:06:00,58.0
DAL323.JFK.SFO.230121.0230.0054.TFM,KJFK,KSFO,2023-01-22 08:49:00,2023-01-22 09:19:00,DAL,2023-01-22 03:49:00,2023-01-22 04:19:00,11.0,7.0,0.0,2023-01-22,08:49:00,2023-01-22,03:49:00,
DAL955.SFO.ATL.230121.0600.0014.TFM,KSFO,KATL,2023-01-22 10:41:00,2023-01-22 10:32:00,DAL,2023-01-22 05:41:00,2023-01-22 05:32:00,0.0,11.0,0.0,2023-01-22,10:41:00,2023-01-22,05:41:00,42.0
DAL1046.LAX.SEA.230122.0030.0088.TFM,KLAX,KSEA,2023-01-23 03:29:00,2023-01-23 03:20:00,DAL,2023-01-22 22:29:00,2023-01-22 22:20:00,10.0,8.0,0.0,2023-01-23,03:29:00,2023-01-22,22:29:00,0.0
DAL2650.JFK.SEA.230121.2200.0122.TFM,KJFK,KSEA,2023-01-23 05:05:00,2023-01-23 04:20:00,DAL,2023-01-23 00:05:00,2023-01-22 23:20:00,10.0,7.0,45.0,2023-01-23,05:05:00,2023-01-23,00:05:00,45.0
DAL823.SFO.ATL.230122.0030.0135.TFM,KSFO,KATL,2023-01-23 04:49:00,2023-01-23 04:59:00,DAL,2023-01-22 23:49:00,2023-01-22 23:59:00,0.0,11.0,0.0,2023-01-23,04:49:00,2023-01-22,23:49:00,42.0
DAL769.ATL.SEA.230121.2245.0127.TFM,KATL,KSEA,2023-01-23 04:16:00,2023-01-23 04:17:00,DAL,2023-01-22 23:16:00,2023-01-22 23:17:00,10.0,0.0,0.0,2023-01-23,04:16:00,2023-01-22,23:16:00,45.0
DAL380.LAX.DCA.230121.1610.0128.TFM,KLAX,KDCA,2023-01-22 21:06:00,2023-01-22 21:00:00,DAL,2023-01-22 16:06:00,2023-01-22 16:00:00,3.0,8.0,0.0,2023-01-22,21:06:00,2023-01-22,16:06:00,113.0
DAL962.LGA.ATL.230121.2200.0092.TFM,KLGA,KATL,2023-01-23 00:45:00,2023-01-23 00:47:00,DAL,2023-01-22 19:45:00,2023-01-22 19:47:00,0.0,9.0,0.0,2023-01-23,00:45:00,2023-01-22,19:45:00,42.0
DAL2602.JFK.DFW.230121.1200.0354.TFM,KJFK,KDFW,2023-01-22 16:19:00,2023-01-22 16:15:00,DAL,2023-01-22 11:19:00,2023-01-22 11:15:00,4.0,7.0,0.0,2023-01-22,16:19:00,2023-01-22,11:19:00,0.0
DAL995.BOS.DFW.230121.1955.0104.TFM,KBOS,KDFW,2023-01-23 00:37:00,2023-01-23 00:35:00,DAL,2023-01-22 19:37:00,2023-01-22 19:35:00,4.0,1.0,0.0,2023-01-23,00:37:00,2023-01-22,19:37:00,0.0
DAL716.JFK.ATL.230121.1730.0165.TFM,KJFK,KATL,2023-01-22 20:14:00,2023-01-22 20:02:00,DAL,2023-01-22 15:14:00,2023-01-22 15:02:00,0.0,7.0,0.0,2023-01-22,20:14:00,2023-01-22,15:14:00,42.0
DAL685.JFK.LAX.230121.1845.0153.TFM,KJFK,KLAX,2023-01-23 00:52:00,2023-01-23 01:10:00,DAL,2023-01-22 19:52:00,2023-01-22 20:10:00,8.0,7.0,0.0,2023-01-23,00:52:00,2023-01-22,19:52:00,0.0
DAL810.SEA.BOS.230121.0630.0032.TFM,KSEA,KBOS,2023-01-22 11:40:00,2023-01-22 11:40:00,DAL,2023-01-22 06:40:00,2023-01-22 06:40:00,1.0,10.0,0.0,2023-01-22,11:40:00,2023-01-22,06:40:00,58.0
DAL2549.ATL.IAD.230122.0320.0046.TFM,KATL,KIAD,2023-01-23 04:47:00,2023-01-23 04:57:00,DAL,2023-01-22 23:47:00,2023-01-22 23:57:00,6.0,0.0,0.0,2023-01-23,04:47:00,2023-01-22,23:47:00,0.0
DAL849.ATL.BOS.230121.1330.0091.TFM,KATL,KBOS,2023-01-22 16:09:00,2023-01-22 16:02:00,DAL,2023-01-22 11:09:00,2023-01-22 11:02:00,1.0,0.0,0.0,2023-01-22,16:09:00,2023-01-22,11:09:00,58.0
DAL457.ATL.LAX.230121.1610.0120.TFM,KATL,KLAX,2023-01-22 21:14:00,2023-01-22 21:17:00,DAL,2023-01-22 16:14:00,2023-01-22 16:17:00,8.0,0.0,0.0,2023-01-22,21:14:00,2023-01-22,16:14:00,0.0
DAL839.DFW.ATL.230121.1600.0117.TFM,KDFW,KATL,2023-01-22 18:15:00,2023-01-22 17:59:00,DAL,2023-01-22 13:15:00,2023-01-22 12:59:00,0.0,4.0,16.0,2023-01-22,18:15:00,2023-01-22,13:15:00,58.0
DAL754.SEA.ATL.230121.2010.0104.TFM,KSEA,KATL,2023-01-23 00:51:00,2023-01-23 00:53:00,DAL,2023-01-22 19:51:00,2023-01-22 19:53:00,0.0,10.0,0.0,2023-01-23,00:51:00,2023-01-22,19:51:00,58.0
DAL1305.EWR.ATL.230121.2230.0112.TFM,KEWR,KATL,2023-01-23 01:25:00,2023-01-23 01:00:00,DAL,2023-01-22 20:25:00,2023-01-22 20:00:00,0.0,5.0,25.0,2023-01-23,01:25:00,2023-01-22,20:25:00,83.0
DAL690.SFO.ATL.230121.1415.0125.TFM,KSFO,KATL,2023-01-22 18:43:00,2023-01-22 18:48:00,DAL,2023-01-22 13:43:00,2023-01-22 13:48:00,0.0,11.0,0.0,2023-01-22,18:43:00,2023-01-22,13:43:00,83.0
DAL1265.ATL.BWI.230121.1415.0078.TFM,KATL,KBWI,2023-01-22 15:42:00,2023-01-22 15:59:00,DAL,2023-01-22 10:42:00,2023-01-22 10:59:00,2.0,0.0,0.0,2023-01-22,15:42:00,2023-01-22,10:42:00,0.0
DAL774.SFO.ATL.230121.2030.0203.TFM,KSFO,KATL,2023-01-23 00:57:00,2023-01-23 01:05:00,DAL,2023-01-22 19:57:00,2023-01-22 20:05:00,0.0,11.0,0.0,2023-01-23,00:57:00,2023-01-22,19:57:00,83.0
DAL791.LGA.DFW.230121.1700.0077.TFM,KLGA,KDFW,2023-01-22 21:20:00,2023-01-22 21:25:00,DAL,2023-01-22 16:20:00,2023-01-22 16:25:00,4.0,9.0,0.0,2023-01-22,21:20:00,2023-01-22,16:20:00,0.0
DAL963.BOS.ATL.230122.0300.0086.TFM,KBOS,KATL,2023-01-23 07:53:00,2023-01-23 05:59:00,DAL,2023-01-23 02:53:00,2023-01-23 00:59:00,0.0,1.0,114.0,2023-01-23,07:53:00,2023-01-23,02:53:00,197.0
DAL563.DFW.LAX.230121.1200.0309.TFM,KDFW,KLAX,2023-01-22 15:59:00,2023-01-22 15:35:00,DAL,2023-01-22 10:59:00,2023-01-22 10:35:00,8.0,4.0,24.0,2023-01-22,15:59:00,2023-01-22,10:59:00,24.0
DAL343.ATL.DCA.230122.0210.0081.TFM,KATL,KDCA,2023-01-23 03:40:00,2023-01-23 03:47:00,DAL,2023-01-22 22:40:00,2023-01-22 22:47:00,3.0,0.0,0.0,2023-01-23,03:40:00,2023-01-22,22:40:00,113.0
DAL2054.SFO.LAX.230122.0340.0025.TFM,KSFO,KLAX,2023-01-23 04:42:00,2023-01-23 05:02:00,DAL,2023-01-22 23:42:00,2023-01-23 00:02:00,8.0,11.0,0.0,2023-01-23,04:42:00,2023-01-22,23:42:00,24.0
DAL741.ATL.SEA.230122.0225.0107.TFM,KATL,KSEA,2023-01-23 07:34:00,2023-01-23 07:55:00,DAL,2023-01-23 02:34:00,2023-01-23 02:55:00,10.0,0.0,0.0,2023-01-23,07:34:00,2023-01-23,02:34:00,45.0
DAL575.LAX.JFK.230121.2145.0080.TFM,KLAX,KJFK,2023-01-23 03:15:00,2023-01-23 03:04:00,DAL,2023-01-22 22:15:00,2023-01-22 22:04:00,7.0,8.0,0.0,2023-01-23,03:15:00,2023-01-22,22:15:00,0.0
DAL713.BOS.LAX.230122.0005.0101.TFM,KBOS,KLAX,2023-01-23 06:51:00,2023-01-23 06:45:00,DAL,2023-01-23 01:51:00,2023-01-23 01:45:00,8.0,1.0,0.0,2023-01-23,06:51:00,2023-01-23,01:51:00,24.0
DAL2703.SFO.SEA.230122.0050.0029.TFM,KSFO,KSEA,2023-01-23 05:17:00,2023-01-23 03:04:00,DAL,2023-01-23 00:17:00,2023-01-22 22:04:00,10.0,11.0,133.0,2023-01-23,05:17:00,2023-01-23,00:17:00,178.0
DAL898.ATL.LAX.230121.1330.0094.TFM,KATL,KLAX,2023-01-22 18:38:00,2023-01-22 18:39:00,DAL,2023-01-22 13:38:00,2023-01-22 13:39:00,8.0,0.0,0.0,2023-01-22,18:38:00,2023-01-22,13:38:00,24.0
DAL734.ATL.DFW.230122.0115.0124.TFM,KATL,KDFW,2023-01-23 03:42:00,2023-01-23 03:40:00,DAL,2023-01-22 22:42:00,2023-01-22 22:40:00,4.0,0.0,0.0,2023-01-23,03:42:00,2023-01-22,22:42:00,0.0
