,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
331,AAL164.SFO.JFK.230221.1910.0128.TFM,KSFO,KJFK,2023-02-23 00:35:00,2023-02-23 00:45:00,AAL
332,AAL2028.DFW.SFO.230221.2130.0137.TFM,KDFW,KSFO,2023-02-23 02:17:00,2023-02-23 01:23:00,AAL
333,AAL1597.LGA.DFW.230221.1050.0035.TFM,KLGA,KDFW,2023-02-22 14:45:00,2023-02-22 14:57:00,AAL
334,AAL1676.DFW.DCA.230221.1435.0044.TFM,KDFW,KDCA,2023-02-22 17:19:00,2023-02-22 17:19:00,AAL
335,AAL779.LAX.BOS.230221.1630.0225.TFM,KLAX,KBOS,2023-02-22 21:26:00,2023-02-22 21:58:00,AAL
336,AAL32.LAX.JFK.230221.2100.0261.TFM,KLAX,KJFK,2023-02-23 01:50:00,2023-02-23 02:21:00,AAL
337,AAL2180.DCA.ATL.230221.1635.0144.TFM,KDCA,KATL,2023-02-22 18:11:00,2023-02-22 18:35:00,AAL
338,AAL2144.BOS.DCA.230221.2030.0214.TFM,KBOS,KDCA,2023-02-22 21:49:00,2023-02-22 22:15:00,AAL
339,AAL429.DFW.DCA.230221.1320.0059.TFM,KDFW,KDCA,2023-02-22 15:56:00,2023-02-22 16:00:00,AAL
340,AAL2023.DFW.SFO.230221.1640.0107.TFM,KDFW,KSFO,2023-02-22 20:34:00,2023-02-22 20:44:00,AAL
341,AAL2767.SEA.DFW.230221.1955.0061.TFM,KSEA,KDFW,2023-02-23 00:05:00,2023-02-22 23:50:00,AAL
342,AAL1148.DFW.BOS.230221.1840.0158.TFM,KDFW,KBOS,2023-02-22 22:09:00,2023-02-22 22:10:00,AAL
343,AAL342.DFW.SFO.230222.0205.0090.TFM,KDFW,KSFO,2023-02-23 06:07:00,2023-02-23 05:56:00,AAL
344,AAL2147.DCA.BOS.230221.1700.0092.TFM,KDCA,KBOS,2023-02-22 18:10:00,2023-02-22 18:31:00,AAL
345,AAL1285.BOS.DFW.230221.1905.0108.TFM,KBOS,KDFW,2023-02-22 23:30:00,2023-02-22 23:47:00,AAL
346,AAL1077.DFW.LAX.230221.1500.0289.TFM,KDFW,KLAX,2023-02-22 18:47:00,2023-02-22 18:32:00,AAL
347,AAL2306.DFW.BOS.230221.2210.0101.TFM,KDFW,KBOS,2023-02-23 01:26:00,2023-02-23 01:37:00,AAL
348,AAL1078.IAD.DFW.230221.2205.0147.TFM,KIAD,KDFW,2023-02-23 01:19:00,2023-02-23 01:44:00,AAL
349,AAL1599.LGA.DFW.230221.2200.0282.TFM,KLGA,KDFW,2023-02-23 03:01:00,2023-02-23 02:25:00,AAL
350,AAL2153.LGA.DCA.230221.1500.0304.TFM,KLGA,KDCA,2023-02-22 16:17:00,2023-02-22 16:34:00,AAL
351,AAL512.DFW.LGA.230221.2350.0127.TFM,KDFW,KLGA,2023-02-23 03:14:00,2023-02-23 03:01:00,AAL
352,AAL1008.ATL.DFW.230221.2130.0129.TFM,KATL,KDFW,2023-02-22 23:59:00,2023-02-23 00:07:00,AAL
353,AAL2321.DFW.LAX.230222.0015.0083.TFM,KDFW,KLAX,2023-02-23 03:38:00,2023-02-23 03:35:00,AAL
354,AAL1986.DFW.PDX.230221.2310.0151.TFM,KDFW,KSEA,2023-02-23 03:15:00,2023-02-23 03:13:00,AAL
355,AAL171.JFK.LAX.230221.1100.0260.TFM,KJFK,KLAX,2023-02-22 18:00:00,2023-02-22 17:30:00,AAL
356,AAL1878.DFW.EWR.230221.1615.0154.TFM,KDFW,KEWR,2023-02-22 19:37:00,2023-02-22 19:31:00,AAL
357,AAL2141.DCA.BOS.230221.2300.0233.TFM,KDCA,KBOS,2023-02-23 00:10:00,2023-02-23 00:29:00,AAL
358,AAL2125.LGA.DCA.230221.1150.0090.TFM,KLGA,KDCA,2023-02-22 12:52:00,2023-02-22 13:13:00,AAL
359,AAL726.DFW.EWR.230222.0050.0115.TFM,KDFW,KEWR,2023-02-23 05:28:00,2023-02-23 04:03:00,AAL
360,AAL2128.LGA.DCA.230222.0100.0076.TFM,KLGA,KDCA,2023-02-23 03:02:00,2023-02-23 02:35:00,AAL
361,AAL1011.LGA.DFW.230221.1130.0157.TFM,KLGA,KDFW,2023-02-22 15:37:00,2023-02-22 15:44:00,AAL
362,AAL1366.DFW.BOS.230222.0055.0094.TFM,KDFW,KBOS,2023-02-23 04:22:00,2023-02-23 04:25:00,AAL
363,AAL2552.BOS.DCA.230221.1330.0205.TFM,KBOS,KDCA,2023-02-22 15:03:00,2023-02-22 15:17:00,AAL
364,AAL1295.LGA.DCA.230221.2300.0235.TFM,KLGA,KDCA,2023-02-23 00:40:00,2023-02-23 00:41:00,AAL
365,AAL1331.DFW.LAX.230221.1620.0052.TFM,KDFW,KLAX,2023-02-22 19:49:00,2023-02-22 19:57:00,AAL
366,AAL2652.JFK.SFO.230221.2255.0045.TFM,KJFK,KSFO,2023-02-23 05:33:00,2023-02-23 05:41:00,AAL
367,AAL1599.DFW.LGA.230221.1735.0146.TFM,KDFW,KLGA,2023-02-22 20:49:00,2023-02-22 20:48:00,AAL
368,AAL2143.BOS.DCA.230222.0030.0206.TFM,KBOS,KDCA,2023-02-23 02:15:00,2023-02-23 02:15:00,AAL
369,AAL652.LGA.DFW.230221.1430.0201.TFM,KLGA,KDFW,2023-02-22 19:57:00,2023-02-22 18:46:00,AAL
370,AAL1008.DFW.ATL.230221.1835.0143.TFM,KDFW,KATL,2023-02-22 20:42:00,2023-02-22 20:36:00,AAL
371,AAL2146.DCA.BOS.230221.1200.0372.TFM,KDCA,KBOS,2023-02-22 13:33:00,2023-02-22 13:36:00,AAL
372,AAL1992.DFW.SEA.230221.1825.0081.TFM,KDFW,KSEA,2023-02-22 22:23:00,2023-02-22 22:50:00,AAL
373,AAL1998.DFW.EWR.230221.2315.0153.TFM,KDFW,KEWR,2023-02-23 02:34:00,2023-02-23 02:29:00,AAL
374,AAL184.LAX.JFK.230221.2305.0091.TFM,KLAX,KJFK,2023-02-23 03:47:00,2023-02-23 04:26:00,AAL
375,AAL2085.LGA.DCA.230221.1700.0127.TFM,KLGA,KDCA,2023-02-22 18:11:00,2023-02-22 18:30:00,AAL
376,AAL980.DFW.ATL.230221.1620.0044.TFM,KDFW,KATL,2023-02-22 18:12:00,2023-02-22 18:20:00,AAL
377,AAL451.LGA.DFW.230221.1855.0135.TFM,KLGA,KDFW,2023-02-22 22:43:00,2023-02-22 23:08:00,AAL
378,AAL2904.SFO.DFW.230221.1600.0258.TFM,KSFO,KDFW,2023-02-22 19:07:00,2023-02-22 19:28:00,AAL
379,AAL1114.DCA.DFW.230221.1340.0108.TFM,KDCA,KDFW,2023-02-22 17:36:00,2023-02-22 17:37:00,AAL
380,AAL2807.DFW.SFO.230221.1330.0200.TFM,KDFW,KSFO,2023-02-22 17:44:00,2023-02-22 17:24:00,AAL
381,AAL2112.LAX.DFW.230221.1500.0300.TFM,KLAX,KDFW,2023-02-22 18:22:00,2023-02-22 17:58:00,AAL
382,AAL545.JFK.DFW.230221.2325.0113.TFM,KJFK,KDFW,2023-02-23 03:24:00,2023-02-23 03:38:00,AAL
383,AAL2119.DCA.LGA.230221.1655.0079.TFM,KDCA,KLGA,2023-02-22 18:00:00,2023-02-22 18:07:00,AAL
384,AAL1360.DCA.DFW.230221.2205.0145.TFM,KDCA,KDFW,2023-02-23 02:01:00,2023-02-23 01:55:00,AAL
385,AAL2101.DCA.DFW.230221.1445.0075.TFM,KDCA,KDFW,2023-02-22 18:07:00,2023-02-22 18:18:00,AAL
386,AAL1217.DCA.LGA.230221.2200.0259.TFM,KDCA,KLGA,2023-02-22 23:15:00,2023-02-22 23:12:00,AAL
387,AAL2297.DFW.BOS.230221.1330.0186.TFM,KDFW,KBOS,2023-02-22 16:53:00,2023-02-22 16:56:00,AAL
388,AAL238.LAX.JFK.230221.1640.0132.TFM,KLAX,KJFK,2023-02-22 21:22:00,2023-02-22 22:04:00,AAL
389,AAL76.JFK.SFO.230221.1130.0166.TFM,KJFK,KSFO,2023-02-22 18:34:00,2023-02-22 18:20:00,AAL
390,AAL2916.DFW.LGA.230221.1635.0163.TFM,KDFW,KLGA,2023-02-22 19:57:00,2023-02-22 19:55:00,AAL
391,AAL2109.LAX.DCA.230221.1555.0092.TFM,KLAX,KDCA,2023-02-22 20:41:00,2023-02-22 20:45:00,AAL
392,AAL306.JFK.LAX.230221.2100.0282.TFM,KJFK,KLAX,2023-02-23 03:58:00,2023-02-23 03:36:00,AAL
393,AAL1236.EWR.DFW.230221.1900.0233.TFM,KEWR,KDFW,2023-02-22 23:15:00,2023-02-22 23:08:00,AAL
394,AAL1561.EWR.DFW.230221.1300.0227.TFM,KEWR,KDFW,2023-02-22 17:15:00,2023-02-22 17:07:00,AAL
395,AAL556.SFO.DFW.230221.1700.0089.TFM,KSFO,KDFW,2023-02-22 21:17:00,2023-02-22 20:26:00,AAL
396,AAL1148.BOS.DFW.230221.2305.0093.TFM,KBOS,KDFW,2023-02-23 03:39:00,2023-02-23 03:43:00,AAL
397,AAL2998.DFW.LAX.230221.2000.0180.TFM,KDFW,KLAX,2023-02-22 23:28:00,2023-02-22 23:23:00,AAL
398,AAL234.SFO.JFK.230221.1400.0351.TFM,KSFO,KJFK,2023-02-22 19:10:00,2023-02-22 19:34:00,AAL
399,AAL613.DFW.EWR.230221.1905.0103.TFM,KDFW,KEWR,2023-02-22 22:48:00,2023-02-22 22:20:00,AAL
400,AAL2003.DCA.LGA.230221.1900.0230.TFM,KDCA,KLGA,2023-02-22 20:08:00,2023-02-22 20:14:00,AAL
401,AAL2251.DFW.BWI.230222.0140.0083.TFM,KDFW,KBWI,2023-02-23 04:10:00,2023-02-23 04:22:00,AAL
402,AAL1186.LGA.DFW.230221.1540.0125.TFM,KLGA,KDFW,2023-02-22 20:12:00,2023-02-22 20:00:00,AAL
403,AAL2454.DCA.DFW.230221.1545.0090.TFM,KDCA,KDFW,2023-02-22 19:20:00,2023-02-22 19:27:00,AAL
404,AAL2246.JFK.DFW.230221.1945.0078.TFM,KJFK,KDFW,2023-02-22 23:49:00,2023-02-22 23:54:00,AAL
405,AAL16.SFO.JFK.230221.2130.0145.TFM,KSFO,KJFK,2023-02-23 02:48:00,2023-02-23 02:59:00,AAL
406,AAL982.DFW.ATL.230221.1430.0216.TFM,KDFW,KATL,2023-02-22 16:26:00,2023-02-22 16:29:00,AAL
407,AAL2.LAX.JFK.230221.1510.0113.TFM,KLAX,KJFK,2023-02-22 20:47:00,2023-02-22 20:30:00,AAL
408,AAL2752.DFW.DCA.230222.0115.0117.TFM,KDFW,KDCA,2023-02-23 03:38:00,2023-02-23 04:00:00,AAL
409,AAL519.LGA.DFW.230221.1735.0143.TFM,KLGA,KDFW,2023-02-22 21:52:00,2023-02-22 22:08:00,AAL
410,AAL2735.DFW.LGA.230221.1545.0075.TFM,KDFW,KLGA,2023-02-22 19:14:00,2023-02-22 19:00:00,AAL
411,AAL980.ATL.DFW.230221.1925.0088.TFM,KATL,KDFW,2023-02-22 21:34:00,2023-02-22 21:54:00,AAL
412,AAL2999.DFW.DCA.230221.2130.0133.TFM,KDFW,KDCA,2023-02-23 00:22:00,2023-02-23 00:15:00,AAL
413,AAL185.JFK.LAX.230221.0135.0107.TFM,KJFK,KLAX,2023-02-22 08:27:00,2023-02-22 08:09:00,AAL
414,AAL1435.DFW.LGA.230221.1315.0108.TFM,KDFW,KLGA,2023-02-22 16:06:00,2023-02-22 16:30:00,AAL
415,AAL2527.BOS.DFW.230221.1035.0028.TFM,KBOS,KDFW,2023-02-22 15:00:00,2023-02-22 15:07:00,AAL
416,AAL2314.BWI.DFW.230221.2025.0207.TFM,KBWI,KDFW,2023-02-23 00:05:00,2023-02-23 00:07:00,AAL
417,AAL473.LGA.DCA.230221.2100.0266.TFM,KLGA,KDCA,2023-02-22 22:12:00,2023-02-22 22:35:00,AAL
418,AAL1114.DCA.DFW.230222.1340.0129.TFM,KDCA,KDFW,2023-02-23 17:26:00,2023-02-23 17:37:00,AAL
419,AAL446.DFW.SFO.230221.0445.0035.TFM,KDFW,KSFO,2023-02-22 08:31:00,2023-02-22 08:37:00,AAL
420,AAL2122.BOS.DCA.230222.1230.0147.TFM,KBOS,KDCA,2023-02-23 15:38:00,2023-02-23 14:17:00,AAL
421,AAL1667.SEA.DFW.230222.1530.0177.TFM,KSEA,KDFW,2023-02-23 19:42:00,2023-02-23 19:19:00,AAL
422,AAL1470.SEA.DFW.230221.0730.0051.TFM,KSEA,KDFW,2023-02-22 11:31:00,2023-02-22 11:20:00,AAL
