gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
DAL334.BOS.ATL.230301.2140.0090.TFM,KBOS,KATL,2023-03-03 00:58:00,2023-03-03 00:44:00,DAL,2023-03-02 19:58:00,2023-03-02 19:44:00,0.0,1.0,0.0,2023-03-03,00:58:00,2023-03-02,19:58:00,
GJS4591.DCA.EWR.230301.1400.0186.TFM,KDCA,KEWR,2023-03-02 15:49:00,2023-03-02 15:25:00,GJS,2023-03-02 10:49:00,2023-03-02 10:25:00,5.0,3.0,24.0,2023-03-02,15:49:00,2023-03-02,10:49:00,
UAL1461.BOS.EWR.230301.2140.0116.TFM,KBOS,KEWR,2023-03-02 23:04:00,2023-03-02 23:08:00,UAL,2023-03-02 18:04:00,2023-03-02 18:08:00,5.0,1.0,0.0,2023-03-02,23:04:00,2023-03-02,18:04:00,
UAL1992.EWR.IAD.230301.2000.0176.TFM,KEWR,KIAD,2023-03-02 21:19:00,2023-03-02 21:14:00,UAL,2023-03-02 16:19:00,2023-03-02 16:14:00,6.0,5.0,0.0,2023-03-02,21:19:00,2023-03-02,16:19:00,
SKW5392.LAX.SFO.230301.2230.0154.TFM,KLAX,KSFO,2023-03-02 23:42:00,2023-03-03 00:07:00,SKW,2023-03-02 18:42:00,2023-03-02 19:07:00,11.0,8.0,0.0,2023-03-02,23:42:00,2023-03-02,18:42:00,
DAL635.ATL.DCA.230301.1610.0077.TFM,KATL,KDCA,2023-03-02 17:46:00,2023-03-02 17:49:00,DAL,2023-03-02 12:46:00,2023-03-02 12:49:00,3.0,0.0,0.0,2023-03-02,17:46:00,2023-03-02,12:46:00,
JBU2255.BOS.DCA.230301.2300.0274.TFM,KBOS,KDCA,2023-03-03 00:39:00,2023-03-03 00:49:00,JBU,2023-03-02 19:39:00,2023-03-02 19:49:00,3.0,1.0,0.0,2023-03-03,00:39:00,2023-03-02,19:39:00,
DAL608.BOS.SEA.230301.1605.0050.TFM,KBOS,KSEA,2023-03-03 03:39:00,2023-03-02 22:37:00,DAL,2023-03-02 22:39:00,2023-03-02 17:37:00,10.0,1.0,302.0,2023-03-03,03:39:00,2023-03-02,22:39:00,
DAL949.SEA.ATL.230301.2315.0142.TFM,KSEA,KATL,2023-03-03 03:38:00,2023-03-03 03:53:00,DAL,2023-03-02 22:38:00,2023-03-02 22:53:00,0.0,10.0,0.0,2023-03-03,03:38:00,2023-03-02,22:38:00,
DAL823.ATL.SFO.230301.1800.0312.TFM,KATL,KSFO,2023-03-02 23:15:00,2023-03-02 23:19:00,DAL,2023-03-02 18:15:00,2023-03-02 18:19:00,11.0,0.0,0.0,2023-03-02,23:15:00,2023-03-02,18:15:00,
DAL1357.BOS.JFK.230301.2115.0173.TFM,KBOS,KJFK,2023-03-02 22:42:00,2023-03-02 22:45:00,DAL,2023-03-02 17:42:00,2023-03-02 17:45:00,7.0,1.0,0.0,2023-03-02,22:42:00,2023-03-02,17:42:00,
DAL385.BOS.ATL.230301.2255.0117.TFM,KBOS,KATL,2023-03-03 02:35:00,2023-03-03 02:06:00,DAL,2023-03-02 21:35:00,2023-03-02 21:06:00,0.0,1.0,29.0,2023-03-03,02:35:00,2023-03-02,21:35:00,
DAL1045.LAX.SEA.230301.1955.0050.TFM,KLAX,KSEA,2023-03-02 22:35:00,2023-03-02 22:45:00,DAL,2023-03-02 17:35:00,2023-03-02 17:45:00,10.0,8.0,0.0,2023-03-02,22:35:00,2023-03-02,17:35:00,
AAL2817.DFW.DCA.230301.1630.0239.TFM,KDFW,KDCA,2023-03-02 19:21:00,2023-03-02 19:23:00,AAL,2023-03-02 14:21:00,2023-03-02 14:23:00,3.0,4.0,0.0,2023-03-02,19:21:00,2023-03-02,14:21:00,
RPA4467.ATL.DCA.230301.1620.0132.TFM,KATL,KDCA,2023-03-02 18:01:00,2023-03-02 18:15:00,RPA,2023-03-02 13:01:00,2023-03-02 13:15:00,3.0,0.0,0.0,2023-03-02,18:01:00,2023-03-02,13:01:00,
