gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
DAL343.ATL.DCA.230502.0015.0125.TFM,KATL,KDCA,2023-05-03 02:21:00,2023-05-03 02:00:00,DAL,2023-05-02 22:21:00,2023-05-02 22:00:00,3.0,0.0,21.0,2023-05-03,02:21:00,2023-05-02,22:21:00,
DAL2606.SFO.LAX.230502.0125.0027.TFM,KSFO,KLAX,2023-05-03 02:39:00,2023-05-03 02:56:00,DAL,2023-05-02 22:39:00,2023-05-02 22:56:00,8.0,11.0,0.0,2023-05-03,02:39:00,2023-05-02,22:39:00,
DAL1129.LGA.BOS.230502.0100.0042.TFM,KLGA,KBOS,2023-05-03 02:05:00,2023-05-03 02:19:00,DAL,2023-05-02 22:05:00,2023-05-02 22:19:00,1.0,9.0,0.0,2023-05-03,02:05:00,2023-05-02,22:05:00,
DAL1569.SEA.LAX.230502.0050.0089.TFM,KSEA,KLAX,2023-05-03 03:38:00,2023-05-03 03:29:00,DAL,2023-05-02 23:38:00,2023-05-02 23:29:00,8.0,10.0,0.0,2023-05-03,03:38:00,2023-05-02,23:38:00,
DAL966.ATL.LAX.230501.2340.0110.TFM,KATL,KLAX,2023-05-03 05:14:00,2023-05-03 04:40:00,DAL,2023-05-03 01:14:00,2023-05-03 00:40:00,8.0,0.0,34.0,2023-05-03,05:14:00,2023-05-03,01:14:00,
DAL399.ATL.LGA.230502.0030.0069.TFM,KATL,KLGA,2023-05-03 02:29:00,2023-05-03 02:45:00,DAL,2023-05-02 22:29:00,2023-05-02 22:45:00,9.0,0.0,0.0,2023-05-03,02:29:00,2023-05-02,22:29:00,
DAL818.ATL.DFW.230502.0250.0076.TFM,KATL,KDFW,2023-05-03 05:16:00,2023-05-03 05:06:00,DAL,2023-05-03 01:16:00,2023-05-03 01:06:00,4.0,0.0,0.0,2023-05-03,05:16:00,2023-05-03,01:16:00,
DAL1629.SEA.SFO.230502.0310.0017.TFM,KSEA,KSFO,2023-05-03 05:19:00,2023-05-03 05:24:00,DAL,2023-05-03 01:19:00,2023-05-03 01:24:00,11.0,10.0,0.0,2023-05-03,05:19:00,2023-05-03,01:19:00,
DAL740.ATL.SEA.230502.0105.0045.TFM,KATL,KSEA,2023-05-03 06:31:00,2023-05-03 06:43:00,DAL,2023-05-03 02:31:00,2023-05-03 02:43:00,10.0,0.0,0.0,2023-05-03,06:31:00,2023-05-03,02:31:00,
DAL1312.SEA.LAX.230502.0255.0099.TFM,KSEA,KLAX,2023-05-03 05:28:00,2023-05-03 05:35:00,DAL,2023-05-03 01:28:00,2023-05-03 01:35:00,8.0,10.0,0.0,2023-05-03,05:28:00,2023-05-03,01:28:00,
DAL1261.JFK.BOS.230502.0235.0064.TFM,KJFK,KBOS,2023-05-03 03:58:00,2023-05-03 03:59:00,DAL,2023-05-02 23:58:00,2023-05-02 23:59:00,1.0,7.0,0.0,2023-05-03,03:58:00,2023-05-02,23:58:00,
DAL1528.ATL.JFK.230502.0135.0024.TFM,KATL,KJFK,2023-05-03 03:36:00,2023-05-03 03:55:00,DAL,2023-05-02 23:36:00,2023-05-02 23:55:00,7.0,0.0,0.0,2023-05-03,03:36:00,2023-05-02,23:36:00,
DAL1551.LAX.SEA.230502.0140.0049.TFM,KLAX,KSEA,2023-05-03 03:56:00,2023-05-03 04:27:00,DAL,2023-05-02 23:56:00,2023-05-03 00:27:00,10.0,8.0,0.0,2023-05-03,03:56:00,2023-05-02,23:56:00,
DAL319.DFW.BOS.230502.0005.0058.TFM,KDFW,KBOS,2023-05-03 04:12:00,2023-05-03 03:41:00,DAL,2023-05-03 00:12:00,2023-05-02 23:41:00,1.0,4.0,31.0,2023-05-03,04:12:00,2023-05-03,00:12:00,
DAL1130.ATL.BWI.230501.2355.0038.TFM,KATL,KBWI,2023-05-03 01:55:00,2023-05-03 01:43:00,DAL,2023-05-02 21:55:00,2023-05-02 21:43:00,2.0,0.0,0.0,2023-05-03,01:55:00,2023-05-02,21:55:00,
DAL865.ATL.BOS.230502.0225.0027.TFM,KATL,KBOS,2023-05-03 04:45:00,2023-05-03 04:59:00,DAL,2023-05-03 00:45:00,2023-05-03 00:59:00,1.0,0.0,0.0,2023-05-03,04:45:00,2023-05-03,00:45:00,
DAL803.LAX.ATL.230502.0045.0043.TFM,KLAX,KATL,2023-05-03 04:49:00,2023-05-03 04:56:00,DAL,2023-05-03 00:49:00,2023-05-03 00:56:00,0.0,8.0,0.0,2023-05-03,04:49:00,2023-05-03,00:49:00,
DAL724.DFW.LGA.230502.0010.0125.TFM,KDFW,KLGA,2023-05-03 03:31:00,2023-05-03 03:40:00,DAL,2023-05-02 23:31:00,2023-05-02 23:40:00,9.0,4.0,0.0,2023-05-03,03:31:00,2023-05-02,23:31:00,
DAL300.SFO.ATL.230502.0020.0121.TFM,KSFO,KATL,2023-05-03 04:44:00,2023-05-03 04:58:00,DAL,2023-05-03 00:44:00,2023-05-03 00:58:00,0.0,11.0,0.0,2023-05-03,04:44:00,2023-05-03,00:44:00,
DAL1335.JFK.ATL.230502.0135.0043.TFM,KJFK,KATL,2023-05-03 03:58:00,2023-05-03 04:13:00,DAL,2023-05-02 23:58:00,2023-05-03 00:13:00,0.0,7.0,0.0,2023-05-03,03:58:00,2023-05-02,23:58:00,
DAL2054.LAX.SFO.230502.0135.0034.TFM,KLAX,KSFO,2023-05-03 02:43:00,2023-05-03 02:53:00,DAL,2023-05-02 22:43:00,2023-05-02 22:53:00,11.0,8.0,0.0,2023-05-03,02:43:00,2023-05-02,22:43:00,
DAL886.ATL.LAX.230502.0150.0029.TFM,KATL,KLAX,2023-05-03 06:32:00,2023-05-03 06:49:00,DAL,2023-05-03 02:32:00,2023-05-03 02:49:00,8.0,0.0,0.0,2023-05-03,06:32:00,2023-05-03,02:32:00,
DAL2846.IAD.ATL.230502.1115.0135.TFM,KIAD,KATL,2023-05-03 13:05:00,2023-05-03 13:05:00,DAL,2023-05-03 09:05:00,2023-05-03 09:05:00,0.0,6.0,0.0,2023-05-03,13:05:00,2023-05-03,09:05:00,0.0
DAL875.LGA.ATL.230502.0010.0117.TFM,KLGA,KATL,2023-05-03 02:27:00,2023-05-03 02:50:00,DAL,2023-05-02 22:27:00,2023-05-02 22:50:00,0.0,9.0,0.0,2023-05-03,02:27:00,2023-05-02,22:27:00,
DAL327.ATL.BOS.230502.1115.0126.TFM,KATL,KBOS,2023-05-03 13:31:00,2023-05-03 13:48:00,DAL,2023-05-03 09:31:00,2023-05-03 09:48:00,1.0,0.0,0.0,2023-05-03,13:31:00,2023-05-03,09:31:00,0.0
DAL1427.JFK.ATL.230502.1240.0112.TFM,KJFK,KATL,2023-05-03 14:52:00,2023-05-03 15:14:00,DAL,2023-05-03 10:52:00,2023-05-03 11:14:00,0.0,7.0,0.0,2023-05-03,14:52:00,2023-05-03,10:52:00,0.0
DAL392.ATL.DCA.230502.1115.0139.TFM,KATL,KDCA,2023-05-03 12:43:00,2023-05-03 12:59:00,DAL,2023-05-03 08:43:00,2023-05-03 08:59:00,3.0,0.0,0.0,2023-05-03,12:43:00,2023-05-03,08:43:00,0.0
DAL345.BOS.SEA.230502.1115.0133.TFM,KBOS,KSEA,2023-05-03 16:54:00,2023-05-03 17:41:00,DAL,2023-05-03 12:54:00,2023-05-03 13:41:00,10.0,1.0,0.0,2023-05-03,16:54:00,2023-05-03,12:54:00,0.0
DAL330.DFW.JFK.230502.1255.0030.TFM,KDFW,KJFK,2023-05-03 15:59:00,2023-05-03 16:22:00,DAL,2023-05-03 11:59:00,2023-05-03 12:22:00,7.0,4.0,0.0,2023-05-03,15:59:00,2023-05-03,11:59:00,0.0
DAL317.JFK.SEA.230502.1040.0077.TFM,KJFK,KSEA,2023-05-03 16:03:00,2023-05-03 16:49:00,DAL,2023-05-03 12:03:00,2023-05-03 12:49:00,10.0,7.0,0.0,2023-05-03,16:03:00,2023-05-03,12:03:00,0.0
DAL839.DFW.ATL.230502.1440.0050.TFM,KDFW,KATL,2023-05-03 16:33:00,2023-05-03 16:46:00,DAL,2023-05-03 12:33:00,2023-05-03 12:46:00,0.0,4.0,0.0,2023-05-03,16:33:00,2023-05-03,12:33:00,0.0
DAL548.LAX.ATL.230502.0800.0046.TFM,KLAX,KATL,2023-05-03 12:26:00,2023-05-03 12:20:00,DAL,2023-05-03 08:26:00,2023-05-03 08:20:00,0.0,8.0,0.0,2023-05-03,12:26:00,2023-05-03,08:26:00,0.0
DAL378.ATL.LGA.230502.1000.0218.TFM,KATL,KLGA,2023-05-03 12:10:00,2023-05-03 12:15:00,DAL,2023-05-03 08:10:00,2023-05-03 08:15:00,9.0,0.0,0.0,2023-05-03,12:10:00,2023-05-03,08:10:00,0.0
DAL2575.EWR.ATL.230502.1205.0116.TFM,KEWR,KATL,2023-05-03 14:23:00,2023-05-03 14:25:00,DAL,2023-05-03 10:23:00,2023-05-03 10:25:00,0.0,5.0,0.0,2023-05-03,14:23:00,2023-05-03,10:23:00,0.0
DAL793.ATL.LGA.230502.1200.0212.TFM,KATL,KLGA,2023-05-03 14:06:00,2023-05-03 14:16:00,DAL,2023-05-03 10:06:00,2023-05-03 10:16:00,9.0,0.0,0.0,2023-05-03,14:06:00,2023-05-03,10:06:00,0.0
DAL2550.IAD.ATL.230502.1000.0224.TFM,KIAD,KATL,2023-05-03 11:33:00,2023-05-03 11:47:00,DAL,2023-05-03 07:33:00,2023-05-03 07:47:00,0.0,6.0,0.0,2023-05-03,11:33:00,2023-05-03,07:33:00,0.0
DAL695.BOS.ATL.230502.1005.0099.TFM,KBOS,KATL,2023-05-03 12:34:00,2023-05-03 13:01:00,DAL,2023-05-03 08:34:00,2023-05-03 09:01:00,0.0,1.0,0.0,2023-05-03,12:34:00,2023-05-03,08:34:00,0.0
DAL2049.JFK.ATL.230502.1000.0299.TFM,KJFK,KATL,2023-05-03 12:13:00,2023-05-03 12:28:00,DAL,2023-05-03 08:13:00,2023-05-03 08:28:00,0.0,7.0,0.0,2023-05-03,12:13:00,2023-05-03,08:13:00,0.0
DAL2266.EWR.ATL.230502.1000.0211.TFM,KEWR,KATL,2023-05-03 12:02:00,2023-05-03 12:19:00,DAL,2023-05-03 08:02:00,2023-05-03 08:19:00,0.0,5.0,0.0,2023-05-03,12:02:00,2023-05-03,08:02:00,0.0
DAL2614.LAX.SFO.230502.1300.0344.TFM,KLAX,KSFO,2023-05-03 14:07:00,2023-05-03 14:26:00,DAL,2023-05-03 10:07:00,2023-05-03 10:26:00,11.0,8.0,0.0,2023-05-03,14:07:00,2023-05-03,10:07:00,0.0
DAL967.DCA.ATL.230502.1305.0089.TFM,KDCA,KATL,2023-05-03 15:03:00,2023-05-03 15:05:00,DAL,2023-05-03 11:03:00,2023-05-03 11:05:00,0.0,3.0,0.0,2023-05-03,15:03:00,2023-05-03,11:03:00,0.0
DAL401.DFW.ATL.230502.1025.0025.TFM,KDFW,KATL,2023-05-03 12:27:00,2023-05-03 12:29:00,DAL,2023-05-03 08:27:00,2023-05-03 08:29:00,0.0,4.0,0.0,2023-05-03,12:27:00,2023-05-03,08:27:00,0.0
DAL2536.LGA.BOS.230502.1300.0342.TFM,KLGA,KBOS,2023-05-03 15:35:00,2023-05-03 14:20:00,DAL,2023-05-03 11:35:00,2023-05-03 10:20:00,1.0,9.0,75.0,2023-05-03,15:35:00,2023-05-03,11:35:00,75.0
DAL855.ATL.BOS.230502.1405.0143.TFM,KATL,KBOS,2023-05-03 16:38:00,2023-05-03 16:35:00,DAL,2023-05-03 12:38:00,2023-05-03 12:35:00,1.0,0.0,0.0,2023-05-03,16:38:00,2023-05-03,12:38:00,75.0
DAL458.ATL.LGA.230502.1400.0308.TFM,KATL,KLGA,2023-05-03 16:07:00,2023-05-03 16:19:00,DAL,2023-05-03 12:07:00,2023-05-03 12:19:00,9.0,0.0,0.0,2023-05-03,16:07:00,2023-05-03,12:07:00,0.0
DAL819.ATL.LGA.230502.1100.0191.TFM,KATL,KLGA,2023-05-03 12:57:00,2023-05-03 13:13:00,DAL,2023-05-03 08:57:00,2023-05-03 09:13:00,9.0,0.0,0.0,2023-05-03,12:57:00,2023-05-03,08:57:00,0.0
DAL2192.BWI.ATL.230502.1100.0285.TFM,KBWI,KATL,2023-05-03 12:46:00,2023-05-03 13:00:00,DAL,2023-05-03 08:46:00,2023-05-03 09:00:00,0.0,2.0,0.0,2023-05-03,12:46:00,2023-05-03,08:46:00,0.0
DAL487.JFK.SFO.230502.1100.0168.TFM,KJFK,KSFO,2023-05-03 16:55:00,2023-05-03 17:49:00,DAL,2023-05-03 12:55:00,2023-05-03 13:49:00,11.0,7.0,0.0,2023-05-03,16:55:00,2023-05-03,12:55:00,0.0
DAL540.BOS.ATL.230502.1215.0168.TFM,KBOS,KATL,2023-05-03 14:47:00,2023-05-03 15:11:00,DAL,2023-05-03 10:47:00,2023-05-03 11:11:00,0.0,1.0,0.0,2023-05-03,14:47:00,2023-05-03,10:47:00,0.0
DAL2820.ATL.IAD.230502.1405.0136.TFM,KATL,KIAD,2023-05-03 15:41:00,2023-05-03 15:49:00,DAL,2023-05-03 11:41:00,2023-05-03 11:49:00,6.0,0.0,0.0,2023-05-03,15:41:00,2023-05-03,11:41:00,0.0
DAL539.SFO.SEA.230502.1325.0041.TFM,KSFO,KSEA,2023-05-03 15:27:00,2023-05-03 15:41:00,DAL,2023-05-03 11:27:00,2023-05-03 11:41:00,10.0,11.0,0.0,2023-05-03,15:27:00,2023-05-03,11:27:00,0.0
DAL2198.EWR.ATL.230502.1420.0125.TFM,KEWR,KATL,2023-05-03 16:37:00,2023-05-03 16:45:00,DAL,2023-05-03 12:37:00,2023-05-03 12:45:00,0.0,5.0,0.0,2023-05-03,16:37:00,2023-05-03,12:37:00,0.0
DAL366.BOS.ATL.230502.1425.0082.TFM,KBOS,KATL,2023-05-03 16:55:00,2023-05-03 17:15:00,DAL,2023-05-03 12:55:00,2023-05-03 13:15:00,0.0,1.0,0.0,2023-05-03,16:55:00,2023-05-03,12:55:00,0.0
DAL559.LAX.ATL.230502.1235.0067.TFM,KLAX,KATL,2023-05-03 16:41:00,2023-05-03 16:50:00,DAL,2023-05-03 12:41:00,2023-05-03 12:50:00,0.0,8.0,0.0,2023-05-03,16:41:00,2023-05-03,12:41:00,0.0
DAL1335.JFK.ATL.230503.0135.0040.TFM,KJFK,KATL,2023-05-04 04:12:00,2023-05-04 04:13:00,DAL,2023-05-04 00:12:00,2023-05-04 00:13:00,0.0,7.0,0.0,2023-05-04,04:12:00,2023-05-04,00:12:00,0.0
DAL519.BOS.DFW.230502.1110.0037.TFM,KBOS,KDFW,2023-05-03 15:09:00,2023-05-03 15:35:00,DAL,2023-05-03 11:09:00,2023-05-03 11:35:00,4.0,1.0,0.0,2023-05-03,15:09:00,2023-05-03,11:09:00,0.0
DAL384.LGA.ATL.230502.1200.0247.TFM,KLGA,KATL,2023-05-03 14:13:00,2023-05-03 14:32:00,DAL,2023-05-03 10:13:00,2023-05-03 10:32:00,0.0,9.0,0.0,2023-05-03,14:13:00,2023-05-03,10:13:00,0.0
DAL510.SEA.JFK.230502.1900.0233.TFM,KSEA,KJFK,2023-05-04 00:46:00,2023-05-04 00:25:00,DAL,2023-05-03 20:46:00,2023-05-03 20:25:00,7.0,10.0,21.0,2023-05-04,00:46:00,2023-05-03,20:46:00,21.0
DAL1714.LAX.SEA.230502.1700.0163.TFM,KLAX,KSEA,2023-05-03 19:26:00,2023-05-03 19:59:00,DAL,2023-05-03 15:26:00,2023-05-03 15:59:00,10.0,8.0,0.0,2023-05-03,19:26:00,2023-05-03,15:26:00,0.0
DAL2581.LAX.SFO.230502.1525.0145.TFM,KLAX,KSFO,2023-05-03 17:52:00,2023-05-03 16:51:00,DAL,2023-05-03 13:52:00,2023-05-03 12:51:00,11.0,8.0,61.0,2023-05-03,17:52:00,2023-05-03,13:52:00,61.0
DAL1130.ATL.BWI.230502.2355.0105.TFM,KATL,KBWI,2023-05-04 01:35:00,2023-05-04 01:43:00,DAL,2023-05-03 21:35:00,2023-05-03 21:43:00,2.0,0.0,0.0,2023-05-04,01:35:00,2023-05-03,21:35:00,0.0
DAL490.LGA.ATL.230502.2215.0139.TFM,KLGA,KATL,2023-05-04 00:14:00,2023-05-04 00:57:00,DAL,2023-05-03 20:14:00,2023-05-03 20:57:00,0.0,9.0,0.0,2023-05-04,00:14:00,2023-05-03,20:14:00,0.0
DAL916.SFO.ATL.230502.1855.0068.TFM,KSFO,KATL,2023-05-03 23:29:00,2023-05-03 23:34:00,DAL,2023-05-03 19:29:00,2023-05-03 19:34:00,0.0,11.0,0.0,2023-05-03,23:29:00,2023-05-03,19:29:00,0.0
DAL1045.LAX.SEA.230502.1925.0055.TFM,KLAX,KSEA,2023-05-03 21:43:00,2023-05-03 22:25:00,DAL,2023-05-03 17:43:00,2023-05-03 18:25:00,10.0,8.0,0.0,2023-05-03,21:43:00,2023-05-03,17:43:00,0.0
DAL524.LAX.JFK.230502.0700.0051.TFM,KLAX,KJFK,2023-05-03 12:29:00,2023-05-03 12:30:00,DAL,2023-05-03 08:29:00,2023-05-03 08:30:00,7.0,8.0,0.0,2023-05-03,12:29:00,2023-05-03,08:29:00,21.0
DAL679.SFO.ATL.230502.0600.0035.TFM,KSFO,KATL,2023-05-03 10:39:00,2023-05-03 10:39:00,DAL,2023-05-03 06:39:00,2023-05-03 06:39:00,0.0,11.0,0.0,2023-05-03,10:39:00,2023-05-03,06:39:00,0.0
DAL429.JFK.LAX.230501.2315.0169.TFM,KJFK,KLAX,2023-05-03 08:40:00,2023-05-03 05:44:00,DAL,2023-05-03 04:40:00,2023-05-03 01:44:00,8.0,7.0,176.0,2023-05-03,08:40:00,2023-05-03,04:40:00,176.0
DAL1598.SEA.LAX.230502.1425.0111.TFM,KSEA,KLAX,2023-05-03 19:42:00,2023-05-03 17:02:00,DAL,2023-05-03 15:42:00,2023-05-03 13:02:00,8.0,10.0,160.0,2023-05-03,19:42:00,2023-05-03,15:42:00,336.0
DAL1695.IAD.ATL.230502.2015.0061.TFM,KIAD,KATL,2023-05-03 21:48:00,2023-05-03 22:05:00,DAL,2023-05-03 17:48:00,2023-05-03 18:05:00,0.0,6.0,0.0,2023-05-03,21:48:00,2023-05-03,17:48:00,0.0
DAL675.LAX.BOS.230502.0450.0023.TFM,KLAX,KBOS,2023-05-03 10:27:00,2023-05-03 10:27:00,DAL,2023-05-03 06:27:00,2023-05-03 06:27:00,1.0,8.0,0.0,2023-05-03,10:27:00,2023-05-03,06:27:00,75.0
DAL746.LGA.DFW.230502.1015.0048.TFM,KLGA,KDFW,2023-05-03 13:44:00,2023-05-03 14:14:00,DAL,2023-05-03 09:44:00,2023-05-03 10:14:00,4.0,9.0,0.0,2023-05-03,13:44:00,2023-05-03,09:44:00,0.0
DAL352.JFK.LAX.230502.1350.0088.TFM,KJFK,KLAX,2023-05-03 19:37:00,2023-05-03 20:10:00,DAL,2023-05-03 15:37:00,2023-05-03 16:10:00,8.0,7.0,0.0,2023-05-03,19:37:00,2023-05-03,15:37:00,336.0
DAL2267.LAX.SFO.230502.2035.0124.TFM,KLAX,KSFO,2023-05-03 21:45:00,2023-05-03 21:54:00,DAL,2023-05-03 17:45:00,2023-05-03 17:54:00,11.0,8.0,0.0,2023-05-03,21:45:00,2023-05-03,17:45:00,61.0
DAL2644.ATL.EWR.230502.1320.0040.TFM,KATL,KEWR,2023-05-03 15:24:00,2023-05-03 15:17:00,DAL,2023-05-03 11:24:00,2023-05-03 11:17:00,5.0,0.0,0.0,2023-05-03,15:24:00,2023-05-03,11:24:00,0.0
DAL574.ATL.SFO.230502.2020.0089.TFM,KATL,KSFO,2023-05-04 01:14:00,2023-05-04 01:45:00,DAL,2023-05-03 21:14:00,2023-05-03 21:45:00,11.0,0.0,0.0,2023-05-04,01:14:00,2023-05-03,21:14:00,61.0
DAL377.ATL.LAX.230502.1910.0073.TFM,KATL,KLAX,2023-05-03 23:58:00,2023-05-04 00:09:00,DAL,2023-05-03 19:58:00,2023-05-03 20:09:00,8.0,0.0,0.0,2023-05-03,23:58:00,2023-05-03,19:58:00,336.0
DAL2799.ATL.BWI.230502.2040.0066.TFM,KATL,KBWI,2023-05-03 22:28:00,2023-05-03 22:28:00,DAL,2023-05-03 18:28:00,2023-05-03 18:28:00,2.0,0.0,0.0,2023-05-03,22:28:00,2023-05-03,18:28:00,0.0
DAL2670.BWI.ATL.230502.1845.0062.TFM,KBWI,KATL,2023-05-03 20:20:00,2023-05-03 20:44:00,DAL,2023-05-03 16:20:00,2023-05-03 16:44:00,0.0,2.0,0.0,2023-05-03,20:20:00,2023-05-03,16:20:00,0.0
DAL2787.ATL.IAD.230502.2210.0111.TFM,KATL,KIAD,2023-05-03 23:51:00,2023-05-03 23:48:00,DAL,2023-05-03 19:51:00,2023-05-03 19:48:00,6.0,0.0,0.0,2023-05-03,23:51:00,2023-05-03,19:51:00,0.0
DAL759.DCA.ATL.230502.1900.0235.TFM,KDCA,KATL,2023-05-03 21:21:00,2023-05-03 20:55:00,DAL,2023-05-03 17:21:00,2023-05-03 16:55:00,0.0,3.0,26.0,2023-05-03,21:21:00,2023-05-03,17:21:00,26.0
DAL794.ATL.JFK.230502.1110.0031.TFM,KATL,KJFK,2023-05-03 13:23:00,2023-05-03 13:30:00,DAL,2023-05-03 09:23:00,2023-05-03 09:30:00,7.0,0.0,0.0,2023-05-03,13:23:00,2023-05-03,09:23:00,21.0
DAL354.SFO.JFK.230502.0425.0036.TFM,KSFO,KJFK,2023-05-03 09:51:00,2023-05-03 10:00:00,DAL,2023-05-03 05:51:00,2023-05-03 06:00:00,7.0,11.0,0.0,2023-05-03,09:51:00,2023-05-03,05:51:00,21.0
DAL308.JFK.LAX.230502.0215.0110.TFM,KJFK,KLAX,2023-05-03 07:54:00,2023-05-03 08:31:00,DAL,2023-05-03 03:54:00,2023-05-03 04:31:00,8.0,7.0,0.0,2023-05-03,07:54:00,2023-05-03,03:54:00,
DAL1426.JFK.SFO.230501.2355.0043.TFM,KJFK,KSFO,2023-05-03 07:47:00,2023-05-03 06:59:00,DAL,2023-05-03 03:47:00,2023-05-03 02:59:00,11.0,7.0,48.0,2023-05-03,07:47:00,2023-05-03,03:47:00,
DAL2272.SFO.LAX.230502.2045.0088.TFM,KSFO,KLAX,2023-05-03 22:15:00,2023-05-03 22:20:00,DAL,2023-05-03 18:15:00,2023-05-03 18:20:00,8.0,11.0,0.0,2023-05-03,22:15:00,2023-05-03,18:15:00,336.0
DAL1528.ATL.JFK.230503.0135.0029.TFM,KATL,KJFK,2023-05-04 03:50:00,2023-05-04 03:55:00,DAL,2023-05-03 23:50:00,2023-05-03 23:55:00,7.0,0.0,0.0,2023-05-04,03:50:00,2023-05-03,23:50:00,21.0
DAL325.JFK.SFO.230502.1900.0240.TFM,KJFK,KSFO,2023-05-04 01:59:00,2023-05-04 01:55:00,DAL,2023-05-03 21:59:00,2023-05-03 21:55:00,11.0,7.0,0.0,2023-05-04,01:59:00,2023-05-03,21:59:00,61.0
DAL2639.ATL.EWR.230502.2100.0276.TFM,KATL,KEWR,2023-05-03 23:10:00,2023-05-03 23:11:00,DAL,2023-05-03 19:10:00,2023-05-03 19:11:00,5.0,0.0,0.0,2023-05-03,23:10:00,2023-05-03,19:10:00,0.0
DAL929.ATL.LGA.230502.2310.0100.TFM,KATL,KLGA,2023-05-04 01:21:00,2023-05-04 01:29:00,DAL,2023-05-03 21:21:00,2023-05-03 21:29:00,9.0,0.0,0.0,2023-05-04,01:21:00,2023-05-03,21:21:00,0.0
DAL341.SFO.BOS.230502.2015.0068.TFM,KSFO,KBOS,2023-05-04 02:04:00,2023-05-04 01:49:00,DAL,2023-05-03 22:04:00,2023-05-03 21:49:00,1.0,11.0,0.0,2023-05-04,02:04:00,2023-05-03,22:04:00,75.0
