gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
RPA3620.EWR.IAD.230221.0300.0143.TFM,KEWR,KIAD,2023-02-22 04:17:00,2023-02-22 04:23:00,RPA,2023-02-21 23:17:00,2023-02-21 23:23:00,4.0,3.0,0.0,2023-02-22,04:17:00,2023-02-21,23:17:00,
RPA4781.JFK.DCA.230221.0030.0104.TFM,KJFK,KDCA,2023-02-22 01:45:00,2023-02-22 02:09:00,RPA,2023-02-21 20:45:00,2023-02-21 21:09:00,2.0,5.0,0.0,2023-02-22,01:45:00,2023-02-21,20:45:00,
RPA4349.JFK.BOS.230221.0025.0074.TFM,KJFK,KBOS,2023-02-22 01:31:00,2023-02-22 01:39:00,RPA,2023-02-21 20:31:00,2023-02-21 20:39:00,1.0,5.0,0.0,2023-02-22,01:31:00,2023-02-21,20:31:00,
RPA3705.EWR.DCA.230221.0150.0043.TFM,KEWR,KDCA,2023-02-22 03:43:00,2023-02-22 03:13:00,RPA,2023-02-21 22:43:00,2023-02-21 22:13:00,2.0,3.0,30.0,2023-02-22,03:43:00,2023-02-21,22:43:00,
RPA3594.IAD.EWR.230221.0025.0058.TFM,KIAD,KEWR,2023-02-22 02:40:00,2023-02-22 01:49:00,RPA,2023-02-21 21:40:00,2023-02-21 20:49:00,3.0,4.0,51.0,2023-02-22,02:40:00,2023-02-21,21:40:00,
RPA4356.ATL.LGA.230221.0200.0098.TFM,KATL,KLGA,2023-02-22 05:31:00,2023-02-22 04:20:00,RPA,2023-02-22 00:31:00,2023-02-21 23:20:00,6.0,0.0,71.0,2023-02-22,05:31:00,2023-02-22,00:31:00,
RPA4300.JFK.BOS.230221.0305.0073.TFM,KJFK,KBOS,2023-02-22 04:05:00,2023-02-22 04:27:00,RPA,2023-02-21 23:05:00,2023-02-21 23:27:00,1.0,5.0,0.0,2023-02-22,04:05:00,2023-02-21,23:05:00,
RPA4668.DCA.JFK.230221.1840.0058.TFM,KDCA,KJFK,2023-02-22 19:58:00,2023-02-22 19:57:00,RPA,2023-02-22 14:58:00,2023-02-22 14:57:00,5.0,2.0,0.0,2023-02-22,19:58:00,2023-02-22,14:58:00,0.0
RPA4546.ATL.DCA.230221.2125.0065.TFM,KATL,KDCA,2023-02-22 23:12:00,2023-02-22 23:17:00,RPA,2023-02-22 18:12:00,2023-02-22 18:17:00,2.0,0.0,0.0,2023-02-22,23:12:00,2023-02-22,18:12:00,0.0
RPA4591.DCA.LGA.230221.2110.0094.TFM,KDCA,KLGA,2023-02-22 22:12:00,2023-02-22 22:27:00,RPA,2023-02-22 17:12:00,2023-02-22 17:27:00,6.0,2.0,0.0,2023-02-22,22:12:00,2023-02-22,17:12:00,0.0
RPA4367.DCA.BOS.230221.2000.0161.TFM,KDCA,KBOS,2023-02-22 21:36:00,2023-02-22 21:42:00,RPA,2023-02-22 16:36:00,2023-02-22 16:42:00,1.0,2.0,0.0,2023-02-22,21:36:00,2023-02-22,16:36:00,0.0
RPA4518.DCA.ATL.230221.1100.0133.TFM,KDCA,KATL,2023-02-22 12:37:00,2023-02-22 13:14:00,RPA,2023-02-22 07:37:00,2023-02-22 08:14:00,0.0,2.0,0.0,2023-02-22,12:37:00,2023-02-22,07:37:00,0.0
RPA4781.DCA.JFK.230221.2200.0110.TFM,KDCA,KJFK,2023-02-22 23:57:00,2023-02-22 23:29:00,RPA,2023-02-22 18:57:00,2023-02-22 18:29:00,5.0,2.0,28.0,2023-02-22,23:57:00,2023-02-22,18:57:00,28.0
RPA4360.BOS.JFK.230221.1640.0139.TFM,KBOS,KJFK,2023-02-22 17:45:00,2023-02-22 17:59:00,RPA,2023-02-22 12:45:00,2023-02-22 12:59:00,5.0,1.0,0.0,2023-02-22,17:45:00,2023-02-22,12:45:00,28.0
RPA4551.DCA.LGA.230221.1400.0108.TFM,KDCA,KLGA,2023-02-22 15:20:00,2023-02-22 15:23:00,RPA,2023-02-22 10:20:00,2023-02-22 10:23:00,6.0,2.0,0.0,2023-02-22,15:20:00,2023-02-22,10:20:00,0.0
RPA4486.DCA.JFK.230222.0100.0155.TFM,KDCA,KJFK,2023-02-23 02:22:00,2023-02-23 02:24:00,RPA,2023-02-22 21:22:00,2023-02-22 21:24:00,5.0,2.0,0.0,2023-02-23,02:22:00,2023-02-22,21:22:00,28.0
RPA4377.BOS.DCA.230221.2230.0100.TFM,KBOS,KDCA,2023-02-23 00:13:00,2023-02-23 00:22:00,RPA,2023-02-22 19:13:00,2023-02-22 19:22:00,2.0,1.0,0.0,2023-02-23,00:13:00,2023-02-22,19:13:00,0.0
RPA4546.DCA.ATL.230221.1850.0047.TFM,KDCA,KATL,2023-02-22 20:38:00,2023-02-22 20:52:00,RPA,2023-02-22 15:38:00,2023-02-22 15:52:00,0.0,2.0,0.0,2023-02-22,20:38:00,2023-02-22,15:38:00,0.0
RPA3620.EWR.IAD.230222.0300.0123.TFM,KEWR,KIAD,2023-02-23 04:18:00,2023-02-23 04:23:00,RPA,2023-02-22 23:18:00,2023-02-22 23:23:00,4.0,3.0,0.0,2023-02-23,04:18:00,2023-02-22,23:18:00,0.0
RPA3475.IAD.EWR.230221.1205.0058.TFM,KIAD,KEWR,2023-02-22 13:08:00,2023-02-22 13:30:00,RPA,2023-02-22 08:08:00,2023-02-22 08:30:00,3.0,4.0,0.0,2023-02-22,13:08:00,2023-02-22,08:08:00,0.0
RPA4379.BOS.DCA.230221.1730.0057.TFM,KBOS,KDCA,2023-02-22 18:57:00,2023-02-22 19:22:00,RPA,2023-02-22 13:57:00,2023-02-22 14:22:00,2.0,1.0,0.0,2023-02-22,18:57:00,2023-02-22,13:57:00,0.0
RPA4378.BOS.JFK.230221.2000.0146.TFM,KBOS,KJFK,2023-02-22 21:11:00,2023-02-22 21:19:00,RPA,2023-02-22 16:11:00,2023-02-22 16:19:00,5.0,1.0,0.0,2023-02-22,21:11:00,2023-02-22,16:11:00,28.0
RPA4467.DCA.ATL.230221.1340.0117.TFM,KDCA,KATL,2023-02-22 15:38:00,2023-02-22 15:53:00,RPA,2023-02-22 10:38:00,2023-02-22 10:53:00,0.0,2.0,0.0,2023-02-22,15:38:00,2023-02-22,10:38:00,0.0
RPA4542.ATL.DCA.230221.1105.0025.TFM,KATL,KDCA,2023-02-22 12:50:00,2023-02-22 12:59:00,RPA,2023-02-22 07:50:00,2023-02-22 07:59:00,2.0,0.0,0.0,2023-02-22,12:50:00,2023-02-22,07:50:00,0.0
RPA4500.JFK.DCA.230221.1250.0069.TFM,KJFK,KDCA,2023-02-22 14:26:00,2023-02-22 14:24:00,RPA,2023-02-22 09:26:00,2023-02-22 09:24:00,2.0,5.0,0.0,2023-02-22,14:26:00,2023-02-22,09:26:00,0.0
RPA3594.IAD.EWR.230222.0025.0099.TFM,KIAD,KEWR,2023-02-23 02:22:00,2023-02-23 01:49:00,RPA,2023-02-22 21:22:00,2023-02-22 20:49:00,3.0,4.0,33.0,2023-02-23,02:22:00,2023-02-22,21:22:00,33.0
RPA4383.DCA.LGA.230221.1800.0162.TFM,KDCA,KLGA,2023-02-22 19:46:00,2023-02-22 19:20:00,RPA,2023-02-22 14:46:00,2023-02-22 14:20:00,6.0,2.0,26.0,2023-02-22,19:46:00,2023-02-22,14:46:00,26.0
RPA3480.EWR.DCA.230221.1530.0049.TFM,KEWR,KDCA,2023-02-22 16:37:00,2023-02-22 16:52:00,RPA,2023-02-22 11:37:00,2023-02-22 11:52:00,2.0,3.0,0.0,2023-02-22,16:37:00,2023-02-22,11:37:00,0.0
RPA4383.LGA.DCA.230221.2000.0149.TFM,KLGA,KDCA,2023-02-22 22:04:00,2023-02-22 21:45:00,RPA,2023-02-22 17:04:00,2023-02-22 16:45:00,2.0,6.0,19.0,2023-02-22,22:04:00,2023-02-22,17:04:00,19.0
RPA4306.LGA.DCA.230221.1600.0086.TFM,KLGA,KDCA,2023-02-22 17:11:00,2023-02-22 17:43:00,RPA,2023-02-22 12:11:00,2023-02-22 12:43:00,2.0,6.0,0.0,2023-02-22,17:11:00,2023-02-22,12:11:00,19.0
RPA3705.EWR.DCA.230222.0150.0046.TFM,KEWR,KDCA,2023-02-23 02:57:00,2023-02-23 03:13:00,RPA,2023-02-22 21:57:00,2023-02-22 22:13:00,2.0,3.0,0.0,2023-02-23,02:57:00,2023-02-22,21:57:00,19.0
RPA4368.JFK.BOS.230221.1800.0165.TFM,KJFK,KBOS,2023-02-22 18:53:00,2023-02-22 19:16:00,RPA,2023-02-22 13:53:00,2023-02-22 14:16:00,1.0,5.0,0.0,2023-02-22,18:53:00,2023-02-22,13:53:00,0.0
RPA4781.JFK.DCA.230222.0030.0061.TFM,KJFK,KDCA,2023-02-23 01:50:00,2023-02-23 02:09:00,RPA,2023-02-22 20:50:00,2023-02-22 21:09:00,2.0,5.0,0.0,2023-02-23,01:50:00,2023-02-22,20:50:00,19.0
RPA3527.DCA.EWR.230221.1100.0134.TFM,KDCA,KEWR,2023-02-22 11:49:00,2023-02-22 12:26:00,RPA,2023-02-22 06:49:00,2023-02-22 07:26:00,3.0,2.0,0.0,2023-02-22,11:49:00,2023-02-22,06:49:00,33.0
RPA4393.JFK.BOS.230221.1340.0120.TFM,KJFK,KBOS,2023-02-22 14:40:00,2023-02-22 15:14:00,RPA,2023-02-22 09:40:00,2023-02-22 10:14:00,1.0,5.0,0.0,2023-02-22,14:40:00,2023-02-22,09:40:00,0.0
RPA4300.JFK.BOS.230222.0305.0079.TFM,KJFK,KBOS,2023-02-23 04:26:00,2023-02-23 04:27:00,RPA,2023-02-22 23:26:00,2023-02-22 23:27:00,1.0,5.0,0.0,2023-02-23,04:26:00,2023-02-22,23:26:00,0.0
RPA4349.JFK.BOS.230222.0025.0122.TFM,KJFK,KBOS,2023-02-23 01:24:00,2023-02-23 01:39:00,RPA,2023-02-22 20:24:00,2023-02-22 20:39:00,1.0,5.0,0.0,2023-02-23,01:24:00,2023-02-22,20:24:00,0.0
RPA4560.JFK.DCA.230221.2045.0065.TFM,KJFK,KDCA,2023-02-22 22:31:00,2023-02-22 22:20:00,RPA,2023-02-22 17:31:00,2023-02-22 17:20:00,2.0,5.0,0.0,2023-02-22,22:31:00,2023-02-22,17:31:00,19.0
RPA4711.ATL.DCA.230221.1400.0106.TFM,KATL,KDCA,2023-02-22 15:40:00,2023-02-22 16:00:00,RPA,2023-02-22 10:40:00,2023-02-22 11:00:00,2.0,0.0,0.0,2023-02-22,15:40:00,2023-02-22,10:40:00,19.0
RPA4467.ATL.DCA.230221.1640.0154.TFM,KATL,KDCA,2023-02-22 18:15:00,2023-02-22 18:28:00,RPA,2023-02-22 13:15:00,2023-02-22 13:28:00,2.0,0.0,0.0,2023-02-22,18:15:00,2023-02-22,13:15:00,19.0
RPA3656.EWR.IAD.230221.2200.0123.TFM,KEWR,KIAD,2023-02-23 00:09:00,2023-02-22 23:20:00,RPA,2023-02-22 19:09:00,2023-02-22 18:20:00,4.0,3.0,49.0,2023-02-23,00:09:00,2023-02-22,19:09:00,49.0
RPA4399.LGA.DCA.230221.1900.0069.TFM,KLGA,KDCA,2023-02-22 20:15:00,2023-02-22 20:30:00,RPA,2023-02-22 15:15:00,2023-02-22 15:30:00,2.0,6.0,0.0,2023-02-22,20:15:00,2023-02-22,15:15:00,19.0
RPA4379.DCA.BOS.230221.1500.0255.TFM,KDCA,KBOS,2023-02-22 16:07:00,2023-02-22 16:40:00,RPA,2023-02-22 11:07:00,2023-02-22 11:40:00,1.0,2.0,0.0,2023-02-22,16:07:00,2023-02-22,11:07:00,0.0
RPA4302.BOS.JFK.230221.1300.0210.TFM,KBOS,KJFK,2023-02-22 14:13:00,2023-02-22 14:30:00,RPA,2023-02-22 09:13:00,2023-02-22 09:30:00,5.0,1.0,0.0,2023-02-22,14:13:00,2023-02-22,09:13:00,28.0
RPA3601.ATL.EWR.230221.1450.0028.TFM,KATL,KEWR,2023-02-22 16:52:00,2023-02-22 17:06:00,RPA,2023-02-22 11:52:00,2023-02-22 12:06:00,3.0,0.0,0.0,2023-02-22,16:52:00,2023-02-22,11:52:00,33.0
RPA3437.DCA.EWR.230221.1805.0081.TFM,KDCA,KEWR,2023-02-22 19:42:00,2023-02-22 19:31:00,RPA,2023-02-22 14:42:00,2023-02-22 14:31:00,3.0,2.0,0.0,2023-02-22,19:42:00,2023-02-22,14:42:00,33.0
