gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
AAL2735.DFW.LGA.230222.1545.0082.TFM,KDFW,KLGA,2023-02-23 18:36:00,2023-02-23 19:00:00,AAL,2023-02-23 13:36:00,2023-02-23 14:00:00,9.0,4.0,0.0,2023-02-23,18:36:00,2023-02-23,13:36:00,
AAL1008.ATL.DFW.230222.2130.0216.TFM,KATL,KDFW,2023-02-23 23:57:00,2023-02-24 00:07:00,AAL,2023-02-23 18:57:00,2023-02-23 19:07:00,4.0,0.0,0.0,2023-02-23,23:57:00,2023-02-23,18:57:00,
AAL1148.DFW.BOS.230222.1840.0130.TFM,KDFW,KBOS,2023-02-23 22:38:00,2023-02-23 22:10:00,AAL,2023-02-23 17:38:00,2023-02-23 17:10:00,1.0,4.0,28.0,2023-02-23,22:38:00,2023-02-23,17:38:00,
AAL2989.DFW.DCA.230222.1130.0148.TFM,KDFW,KDCA,2023-02-23 13:57:00,2023-02-23 14:14:00,AAL,2023-02-23 08:57:00,2023-02-23 09:14:00,3.0,4.0,0.0,2023-02-23,13:57:00,2023-02-23,08:57:00,
AAL2733.DFW.LAX.230222.0430.0048.TFM,KDFW,KLAX,2023-02-23 08:04:00,2023-02-23 07:55:00,AAL,2023-02-23 03:04:00,2023-02-23 02:55:00,8.0,4.0,0.0,2023-02-23,08:04:00,2023-02-23,03:04:00,0.0
AAL2748.SEA.DFW.230222.1330.0211.TFM,KSEA,KDFW,2023-02-23 17:07:00,2023-02-23 17:19:00,AAL,2023-02-23 12:07:00,2023-02-23 12:19:00,4.0,10.0,0.0,2023-02-23,17:07:00,2023-02-23,12:07:00,
AAL2169.DCA.BOS.230222.1400.0374.TFM,KDCA,KBOS,2023-02-23 18:39:00,2023-02-23 15:36:00,AAL,2023-02-23 13:39:00,2023-02-23 10:36:00,1.0,3.0,183.0,2023-02-23,18:39:00,2023-02-23,13:39:00,
AAL2817.DFW.DCA.230222.1635.0156.TFM,KDFW,KDCA,2023-02-23 19:32:00,2023-02-23 19:24:00,AAL,2023-02-23 14:32:00,2023-02-23 14:24:00,3.0,4.0,0.0,2023-02-23,19:32:00,2023-02-23,14:32:00,
AAL1186.LGA.DFW.230222.1540.0061.TFM,KLGA,KDFW,2023-02-23 20:02:00,2023-02-23 20:00:00,AAL,2023-02-23 15:02:00,2023-02-23 15:00:00,4.0,9.0,0.0,2023-02-23,20:02:00,2023-02-23,15:02:00,
AAL1360.DCA.DFW.230222.2205.0059.TFM,KDCA,KDFW,2023-02-24 01:39:00,2023-02-24 01:55:00,AAL,2023-02-23 20:39:00,2023-02-23 20:55:00,4.0,3.0,0.0,2023-02-24,01:39:00,2023-02-23,20:39:00,
AAL1078.DFW.IAD.230222.1835.0103.TFM,KDFW,KIAD,2023-02-23 21:14:00,2023-02-23 21:15:00,AAL,2023-02-23 16:14:00,2023-02-23 16:15:00,6.0,4.0,0.0,2023-02-23,21:14:00,2023-02-23,16:14:00,
AAL2143.DCA.BOS.230222.2200.0240.TFM,KDCA,KBOS,2023-02-24 00:48:00,2023-02-23 23:32:00,AAL,2023-02-23 19:48:00,2023-02-23 18:32:00,1.0,3.0,76.0,2023-02-24,00:48:00,2023-02-23,19:48:00,
AAL1403.BWI.DFW.230222.1130.0157.TFM,KBWI,KDFW,2023-02-23 15:17:00,2023-02-23 15:16:00,AAL,2023-02-23 10:17:00,2023-02-23 10:16:00,4.0,2.0,0.0,2023-02-23,15:17:00,2023-02-23,10:17:00,
AAL1056.DFW.LGA.230222.1425.0088.TFM,KDFW,KLGA,2023-02-23 17:14:00,2023-02-23 17:40:00,AAL,2023-02-23 12:14:00,2023-02-23 12:40:00,9.0,4.0,0.0,2023-02-23,17:14:00,2023-02-23,12:14:00,
AAL10.LAX.JFK.230222.0615.0039.TFM,KLAX,KJFK,2023-02-23 10:46:00,2023-02-23 11:35:00,AAL,2023-02-23 05:46:00,2023-02-23 06:35:00,7.0,8.0,0.0,2023-02-23,10:46:00,2023-02-23,05:46:00,
AAL2142.DCA.BOS.230222.1915.0166.TFM,KDCA,KBOS,2023-02-23 21:28:00,2023-02-23 20:44:00,AAL,2023-02-23 16:28:00,2023-02-23 15:44:00,1.0,3.0,44.0,2023-02-23,21:28:00,2023-02-23,16:28:00,
AAL429.DFW.DCA.230222.1320.0084.TFM,KDFW,KDCA,2023-02-23 15:42:00,2023-02-23 16:00:00,AAL,2023-02-23 10:42:00,2023-02-23 11:00:00,3.0,4.0,0.0,2023-02-23,15:42:00,2023-02-23,10:42:00,
AAL1138.BOS.DCA.230222.1430.0144.TFM,KBOS,KDCA,2023-02-23 16:39:00,2023-02-23 16:15:00,AAL,2023-02-23 11:39:00,2023-02-23 11:15:00,3.0,1.0,24.0,2023-02-23,16:39:00,2023-02-23,11:39:00,
AAL1597.LGA.DFW.230222.1050.0058.TFM,KLGA,KDFW,2023-02-23 14:59:00,2023-02-23 14:57:00,AAL,2023-02-23 09:59:00,2023-02-23 09:57:00,4.0,9.0,0.0,2023-02-23,14:59:00,2023-02-23,09:59:00,
AAL179.JFK.SFO.230222.1330.0207.TFM,KJFK,KSFO,2023-02-23 20:34:00,2023-02-23 20:39:00,AAL,2023-02-23 15:34:00,2023-02-23 15:39:00,11.0,7.0,0.0,2023-02-23,20:34:00,2023-02-23,15:34:00,
AAL1213.DFW.BWI.230222.2025.0073.TFM,KDFW,KBWI,2023-02-23 22:47:00,2023-02-23 23:11:00,AAL,2023-02-23 17:47:00,2023-02-23 18:11:00,2.0,4.0,0.0,2023-02-23,22:47:00,2023-02-23,17:47:00,
AAL331.JFK.LAX.230222.1600.0148.TFM,KJFK,KLAX,2023-02-23 23:03:00,2023-02-23 22:25:00,AAL,2023-02-23 18:03:00,2023-02-23 17:25:00,8.0,7.0,38.0,2023-02-23,23:03:00,2023-02-23,18:03:00,
AAL2382.DFW.LGA.230222.2245.0105.TFM,KDFW,KLGA,2023-02-24 01:55:00,2023-02-24 01:59:00,AAL,2023-02-23 20:55:00,2023-02-23 20:59:00,9.0,4.0,0.0,2023-02-24,01:55:00,2023-02-23,20:55:00,
AAL2423.DFW.JFK.230222.1830.0138.TFM,KDFW,KJFK,2023-02-23 21:29:00,2023-02-23 21:55:00,AAL,2023-02-23 16:29:00,2023-02-23 16:55:00,7.0,4.0,0.0,2023-02-23,21:29:00,2023-02-23,16:29:00,
AAL2023.SFO.DFW.230222.2135.0178.TFM,KSFO,KDFW,2023-02-24 01:16:00,2023-02-24 01:03:00,AAL,2023-02-23 20:16:00,2023-02-23 20:03:00,4.0,11.0,0.0,2023-02-24,01:16:00,2023-02-23,20:16:00,
AAL1490.LGA.DFW.230222.1315.0109.TFM,KLGA,KDFW,2023-02-23 18:16:00,2023-02-23 17:34:00,AAL,2023-02-23 13:16:00,2023-02-23 12:34:00,4.0,9.0,42.0,2023-02-23,18:16:00,2023-02-23,13:16:00,
AAL2180.ATL.DCA.230222.1920.0116.TFM,KATL,KDCA,2023-02-23 20:58:00,2023-02-23 21:11:00,AAL,2023-02-23 15:58:00,2023-02-23 16:11:00,3.0,0.0,0.0,2023-02-23,20:58:00,2023-02-23,15:58:00,
AAL1848.SFO.DFW.230222.1800.0172.TFM,KSFO,KDFW,2023-02-23 21:09:00,2023-02-23 21:26:00,AAL,2023-02-23 16:09:00,2023-02-23 16:26:00,4.0,11.0,0.0,2023-02-23,21:09:00,2023-02-23,16:09:00,
AAL28.LAX.JFK.230222.0700.0044.TFM,KLAX,KJFK,2023-02-23 12:04:00,2023-02-23 12:26:00,AAL,2023-02-23 07:04:00,2023-02-23 07:26:00,7.0,8.0,0.0,2023-02-23,12:04:00,2023-02-23,07:04:00,
AAL2010.DCA.LGA.230222.1100.0245.TFM,KDCA,KLGA,2023-02-23 11:53:00,2023-02-23 12:14:00,AAL,2023-02-23 06:53:00,2023-02-23 07:14:00,9.0,3.0,0.0,2023-02-23,11:53:00,2023-02-23,06:53:00,
AAL2453.LAX.BOS.230222.0600.0040.TFM,KLAX,KBOS,2023-02-23 11:05:00,2023-02-23 11:22:00,AAL,2023-02-23 06:05:00,2023-02-23 06:22:00,1.0,8.0,0.0,2023-02-23,11:05:00,2023-02-23,06:05:00,
AAL2119.DCA.LGA.230222.1655.0078.TFM,KDCA,KLGA,2023-02-23 17:56:00,2023-02-23 18:07:00,AAL,2023-02-23 12:56:00,2023-02-23 13:07:00,9.0,3.0,0.0,2023-02-23,17:56:00,2023-02-23,12:56:00,
AAL2003.DCA.LGA.230222.1900.0172.TFM,KDCA,KLGA,2023-02-23 20:07:00,2023-02-23 20:14:00,AAL,2023-02-23 15:07:00,2023-02-23 15:14:00,9.0,3.0,0.0,2023-02-23,20:07:00,2023-02-23,15:07:00,
AAL2767.SEA.DFW.230222.1955.0130.TFM,KSEA,KDFW,2023-02-24 00:02:00,2023-02-23 23:50:00,AAL,2023-02-23 19:02:00,2023-02-23 18:50:00,4.0,10.0,0.0,2023-02-24,00:02:00,2023-02-23,19:02:00,
AAL524.LAX.DFW.230222.2235.0128.TFM,KLAX,KDFW,2023-02-24 01:46:00,2023-02-24 01:34:00,AAL,2023-02-23 20:46:00,2023-02-23 20:34:00,4.0,8.0,0.0,2023-02-24,01:46:00,2023-02-23,20:46:00,
AAL2085.LGA.DCA.230222.1700.0159.TFM,KLGA,KDCA,2023-02-23 18:18:00,2023-02-23 18:30:00,AAL,2023-02-23 13:18:00,2023-02-23 13:30:00,3.0,9.0,0.0,2023-02-23,18:18:00,2023-02-23,13:18:00,
AAL2197.LAX.DFW.230222.0940.0032.TFM,KLAX,KDFW,2023-02-23 12:20:00,2023-02-23 12:35:00,AAL,2023-02-23 07:20:00,2023-02-23 07:35:00,4.0,8.0,0.0,2023-02-23,12:20:00,2023-02-23,07:20:00,
AAL2318.LAX.DFW.230222.2025.0117.TFM,KLAX,KDFW,2023-02-23 23:38:00,2023-02-23 23:23:00,AAL,2023-02-23 18:38:00,2023-02-23 18:23:00,4.0,8.0,0.0,2023-02-23,23:38:00,2023-02-23,18:38:00,
AAL274.LAX.JFK.230222.1955.0132.TFM,KLAX,KJFK,2023-02-24 00:54:00,2023-02-24 01:15:00,AAL,2023-02-23 19:54:00,2023-02-23 20:15:00,7.0,8.0,0.0,2023-02-24,00:54:00,2023-02-23,19:54:00,
AAL1839.DCA.DFW.230222.1200.0235.TFM,KDCA,KDFW,2023-02-23 15:34:00,2023-02-23 15:37:00,AAL,2023-02-23 10:34:00,2023-02-23 10:37:00,4.0,3.0,0.0,2023-02-23,15:34:00,2023-02-23,10:34:00,
AAL2025.DCA.LGA.230222.1200.0227.TFM,KDCA,KLGA,2023-02-23 13:20:00,2023-02-23 13:16:00,AAL,2023-02-23 08:20:00,2023-02-23 08:16:00,9.0,3.0,0.0,2023-02-23,13:20:00,2023-02-23,08:20:00,
AAL1709.DFW.EWR.230222.1400.0385.TFM,KDFW,KEWR,2023-02-23 17:00:00,2023-02-23 17:15:00,AAL,2023-02-23 12:00:00,2023-02-23 12:15:00,5.0,4.0,0.0,2023-02-23,17:00:00,2023-02-23,12:00:00,
AAL969.DFW.LAX.230222.2305.0162.TFM,KDFW,KLAX,2023-02-24 02:22:00,2023-02-24 02:29:00,AAL,2023-02-23 21:22:00,2023-02-23 21:29:00,8.0,4.0,0.0,2023-02-24,02:22:00,2023-02-23,21:22:00,
AAL1331.DFW.LAX.230222.1620.0077.TFM,KDFW,KDFW,2023-02-23 17:27:00,2023-02-23 19:57:00,AAL,2023-02-23 12:27:00,2023-02-23 14:57:00,4.0,4.0,0.0,2023-02-23,17:27:00,2023-02-23,12:27:00,
AAL2246.JFK.DFW.230222.1945.0170.TFM,KJFK,KDFW,2023-02-24 00:13:00,2023-02-23 23:54:00,AAL,2023-02-23 19:13:00,2023-02-23 18:54:00,4.0,7.0,19.0,2023-02-24,00:13:00,2023-02-23,19:13:00,
AAL2146.DCA.BOS.230222.1200.0246.TFM,KDCA,KBOS,2023-02-23 13:26:00,2023-02-23 13:36:00,AAL,2023-02-23 08:26:00,2023-02-23 08:36:00,1.0,3.0,0.0,2023-02-23,13:26:00,2023-02-23,08:26:00,
AAL1175.DFW.SFO.230222.2315.0105.TFM,KDFW,KSFO,2023-02-24 03:09:00,2023-02-24 03:04:00,AAL,2023-02-23 22:09:00,2023-02-23 22:04:00,11.0,4.0,0.0,2023-02-24,03:09:00,2023-02-23,22:09:00,
AAL613.EWR.DFW.230222.2315.0094.TFM,KEWR,KDFW,2023-02-24 03:25:00,2023-02-24 03:25:00,AAL,2023-02-23 22:25:00,2023-02-23 22:25:00,4.0,5.0,0.0,2023-02-24,03:25:00,2023-02-23,22:25:00,
AAL574.DFW.LAX.230222.1200.0088.TFM,KDFW,KLAX,2023-02-23 15:26:00,2023-02-23 15:25:00,AAL,2023-02-23 10:26:00,2023-02-23 10:25:00,8.0,4.0,0.0,2023-02-23,15:26:00,2023-02-23,10:26:00,
AAL2798.SFO.DFW.230222.2045.0194.TFM,KSFO,KDFW,2023-02-24 00:10:00,2023-02-24 00:07:00,AAL,2023-02-23 19:10:00,2023-02-23 19:07:00,4.0,11.0,0.0,2023-02-24,00:10:00,2023-02-23,19:10:00,
AAL1878.DFW.EWR.230222.1615.0131.TFM,KDFW,KEWR,2023-02-23 19:47:00,2023-02-23 19:31:00,AAL,2023-02-23 14:47:00,2023-02-23 14:31:00,5.0,4.0,16.0,2023-02-23,19:47:00,2023-02-23,14:47:00,
AAL2009.DFW.SEA.230222.2300.0285.TFM,KDFW,KSEA,2023-02-24 03:10:00,2023-02-24 03:19:00,AAL,2023-02-23 22:10:00,2023-02-23 22:19:00,10.0,4.0,0.0,2023-02-24,03:10:00,2023-02-23,22:10:00,
AAL184.LAX.JFK.230222.2305.0167.TFM,KLAX,KJFK,2023-02-24 03:52:00,2023-02-24 04:26:00,AAL,2023-02-23 22:52:00,2023-02-23 23:26:00,7.0,8.0,0.0,2023-02-24,03:52:00,2023-02-23,22:52:00,
AAL1232.LGA.DCA.230222.1100.0322.TFM,KLGA,KDCA,2023-02-23 12:05:00,2023-02-23 12:24:00,AAL,2023-02-23 07:05:00,2023-02-23 07:24:00,3.0,9.0,0.0,2023-02-23,12:05:00,2023-02-23,07:05:00,
AAL1376.BOS.LAX.230222.1230.0146.TFM,KBOS,KLAX,2023-02-23 20:45:00,2023-02-23 19:08:00,AAL,2023-02-23 15:45:00,2023-02-23 14:08:00,8.0,1.0,97.0,2023-02-23,20:45:00,2023-02-23,15:45:00,
AAL2314.DFW.BWI.230222.1640.0077.TFM,KDFW,KBWI,2023-02-23 19:36:00,2023-02-23 19:31:00,AAL,2023-02-23 14:36:00,2023-02-23 14:31:00,2.0,4.0,0.0,2023-02-23,19:36:00,2023-02-23,14:36:00,
AAL1435.DFW.LGA.230222.1315.0148.TFM,KDFW,KLGA,2023-02-23 16:14:00,2023-02-23 16:30:00,AAL,2023-02-23 11:14:00,2023-02-23 11:30:00,9.0,4.0,0.0,2023-02-23,16:14:00,2023-02-23,11:14:00,
AAL1676.DFW.DCA.230222.1435.0092.TFM,KDFW,KDCA,2023-02-23 16:57:00,2023-02-23 17:19:00,AAL,2023-02-23 11:57:00,2023-02-23 12:19:00,3.0,4.0,0.0,2023-02-23,16:57:00,2023-02-23,11:57:00,
AAL2403.DFW.ATL.230222.2225.0070.TFM,KDFW,KATL,2023-02-24 01:41:00,2023-02-24 00:21:00,AAL,2023-02-23 20:41:00,2023-02-23 19:21:00,0.0,4.0,80.0,2023-02-24,01:41:00,2023-02-23,20:41:00,
AAL2552.DCA.BOS.230222.1100.0268.TFM,KDCA,KBOS,2023-02-23 12:24:00,2023-02-23 12:34:00,AAL,2023-02-23 07:24:00,2023-02-23 07:34:00,1.0,3.0,0.0,2023-02-23,12:24:00,2023-02-23,07:24:00,
AAL2068.LGA.DCA.230222.1305.0132.TFM,KLGA,KDCA,2023-02-23 14:09:00,2023-02-23 14:29:00,AAL,2023-02-23 09:09:00,2023-02-23 09:29:00,3.0,9.0,0.0,2023-02-23,14:09:00,2023-02-23,09:09:00,
AAL2387.EWR.DFW.230222.2040.0067.TFM,KEWR,KDFW,2023-02-24 00:30:00,2023-02-24 00:46:00,AAL,2023-02-23 19:30:00,2023-02-23 19:46:00,4.0,5.0,0.0,2023-02-24,00:30:00,2023-02-23,19:30:00,
AAL2144.BOS.DCA.230222.2030.0168.TFM,KBOS,KDCA,2023-02-23 22:24:00,2023-02-23 22:15:00,AAL,2023-02-23 17:24:00,2023-02-23 17:15:00,3.0,1.0,0.0,2023-02-23,22:24:00,2023-02-23,17:24:00,
AAL2101.DCA.DFW.230222.1445.0069.TFM,KDCA,KDFW,2023-02-23 18:44:00,2023-02-23 18:18:00,AAL,2023-02-23 13:44:00,2023-02-23 13:18:00,4.0,3.0,26.0,2023-02-23,18:44:00,2023-02-23,13:44:00,
AAL1163.DFW.BOS.230222.1645.0111.TFM,KDFW,KBOS,2023-02-23 19:54:00,2023-02-23 20:21:00,AAL,2023-02-23 14:54:00,2023-02-23 15:21:00,1.0,4.0,0.0,2023-02-23,19:54:00,2023-02-23,14:54:00,
AAL1236.EWR.DFW.230222.1900.0177.TFM,KEWR,KDFW,2023-02-23 23:48:00,2023-02-23 23:08:00,AAL,2023-02-23 18:48:00,2023-02-23 18:08:00,4.0,5.0,40.0,2023-02-23,23:48:00,2023-02-23,18:48:00,
AAL1011.LGA.DFW.230222.1130.0146.TFM,KLGA,KDFW,2023-02-23 15:27:00,2023-02-23 15:44:00,AAL,2023-02-23 10:27:00,2023-02-23 10:44:00,4.0,9.0,0.0,2023-02-23,15:27:00,2023-02-23,10:27:00,
AAL536.EWR.DFW.230222.1000.0044.TFM,KEWR,KDFW,2023-02-23 14:13:00,2023-02-23 14:09:00,AAL,2023-02-23 09:13:00,2023-02-23 09:09:00,4.0,5.0,0.0,2023-02-23,14:13:00,2023-02-23,09:13:00,
AAL2998.DFW.LAX.230222.2000.0229.TFM,KDFW,KLAX,2023-02-23 23:21:00,2023-02-23 23:23:00,AAL,2023-02-23 18:21:00,2023-02-23 18:23:00,8.0,4.0,0.0,2023-02-23,23:21:00,2023-02-23,18:21:00,
AAL2153.DCA.LGA.230222.1310.0069.TFM,KDCA,KLGA,2023-02-23 14:18:00,2023-02-23 14:24:00,AAL,2023-02-23 09:18:00,2023-02-23 09:24:00,9.0,3.0,0.0,2023-02-23,14:18:00,2023-02-23,09:18:00,
AAL1078.IAD.DFW.230222.2205.0061.TFM,KIAD,KDFW,2023-02-24 01:37:00,2023-02-24 01:44:00,AAL,2023-02-23 20:37:00,2023-02-23 20:44:00,4.0,6.0,0.0,2023-02-24,01:37:00,2023-02-23,20:37:00,
AAL1198.SFO.DFW.230222.1400.0377.TFM,KSFO,KDFW,2023-02-23 17:21:00,2023-02-23 17:28:00,AAL,2023-02-23 12:21:00,2023-02-23 12:28:00,4.0,11.0,0.0,2023-02-23,17:21:00,2023-02-23,12:21:00,
AAL2030.DCA.LGA.230222.1500.0289.TFM,KDCA,KLGA,2023-02-23 16:00:00,2023-02-23 16:12:00,AAL,2023-02-23 11:00:00,2023-02-23 11:12:00,9.0,3.0,0.0,2023-02-23,16:00:00,2023-02-23,11:00:00,
AAL76.JFK.SFO.230222.1130.0158.TFM,KJFK,KSFO,2023-02-23 18:25:00,2023-02-23 18:20:00,AAL,2023-02-23 13:25:00,2023-02-23 13:20:00,11.0,7.0,0.0,2023-02-23,18:25:00,2023-02-23,13:25:00,
AAL347.DFW.DCA.230222.1830.0218.TFM,KDFW,KDCA,2023-02-23 20:57:00,2023-02-23 21:07:00,AAL,2023-02-23 15:57:00,2023-02-23 16:07:00,3.0,4.0,0.0,2023-02-23,20:57:00,2023-02-23,15:57:00,
AAL545.JFK.DFW.230222.2325.0149.TFM,KJFK,KDFW,2023-02-24 03:23:00,2023-02-24 03:38:00,AAL,2023-02-23 22:23:00,2023-02-23 22:38:00,4.0,7.0,0.0,2023-02-24,03:23:00,2023-02-23,22:23:00,
AAL564.DFW.LGA.230222.1215.0116.TFM,KDFW,KLGA,2023-02-23 15:41:00,2023-02-23 15:30:00,AAL,2023-02-23 10:41:00,2023-02-23 10:30:00,9.0,4.0,0.0,2023-02-23,15:41:00,2023-02-23,10:41:00,
AAL2147.DCA.BOS.230222.1700.0192.TFM,KDCA,KBOS,2023-02-23 18:26:00,2023-02-23 18:31:00,AAL,2023-02-23 13:26:00,2023-02-23 13:31:00,1.0,3.0,0.0,2023-02-23,18:26:00,2023-02-23,13:26:00,
AAL2716.DFW.LGA.230222.2105.0145.TFM,KDFW,KLGA,2023-02-24 00:15:00,2023-02-24 00:15:00,AAL,2023-02-23 19:15:00,2023-02-23 19:15:00,9.0,4.0,0.0,2023-02-24,00:15:00,2023-02-23,19:15:00,
AAL2064.DFW.LAX.230222.1900.0152.TFM,KDFW,KLAX,2023-02-23 22:54:00,2023-02-23 22:25:00,AAL,2023-02-23 17:54:00,2023-02-23 17:25:00,8.0,4.0,29.0,2023-02-23,22:54:00,2023-02-23,17:54:00,
AAL473.LGA.DCA.230222.2100.0181.TFM,KLGA,KDCA,2023-02-23 22:15:00,2023-02-23 22:35:00,AAL,2023-02-23 17:15:00,2023-02-23 17:35:00,3.0,9.0,0.0,2023-02-23,22:15:00,2023-02-23,17:15:00,
AAL980.ATL.DFW.230222.1925.0053.TFM,KATL,KDFW,2023-02-23 23:23:00,2023-02-23 21:54:00,AAL,2023-02-23 18:23:00,2023-02-23 16:54:00,4.0,0.0,89.0,2023-02-23,23:23:00,2023-02-23,18:23:00,
AAL2817.DCA.DFW.230222.2020.0133.TFM,KDCA,KDFW,2023-02-24 02:41:00,2023-02-24 00:06:00,AAL,2023-02-23 21:41:00,2023-02-23 19:06:00,4.0,3.0,155.0,2023-02-24,02:41:00,2023-02-23,21:41:00,
AAL2292.DFW.JFK.230222.2305.0172.TFM,KDFW,KJFK,2023-02-24 02:05:00,2023-02-24 02:29:00,AAL,2023-02-23 21:05:00,2023-02-23 21:29:00,7.0,4.0,0.0,2023-02-24,02:05:00,2023-02-23,21:05:00,
AAL2459.LAX.DFW.230222.1600.0125.TFM,KLAX,KDFW,2023-02-23 18:45:00,2023-02-23 19:00:00,AAL,2023-02-23 13:45:00,2023-02-23 14:00:00,4.0,8.0,0.0,2023-02-23,18:45:00,2023-02-23,13:45:00,
AAL1163.BOS.DFW.230222.2115.0123.TFM,KBOS,KDFW,2023-02-24 02:09:00,2023-02-24 01:55:00,AAL,2023-02-23 21:09:00,2023-02-23 20:55:00,4.0,1.0,0.0,2023-02-24,02:09:00,2023-02-23,21:09:00,
AAL2109.LAX.DCA.230222.1555.0041.TFM,KLAX,KDCA,2023-02-23 19:56:00,2023-02-23 20:45:00,AAL,2023-02-23 14:56:00,2023-02-23 15:45:00,3.0,8.0,0.0,2023-02-23,19:56:00,2023-02-23,14:56:00,
