gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
RPA4393.JFK.BOS.230301.1330.0114.TFM,KJFK,KBOS,2023-03-02 14:41:00,2023-03-02 15:01:00,RPA,2023-03-02 09:41:00,2023-03-02 10:01:00,1.0,5.0,0.0,2023-03-02,14:41:00,2023-03-02,09:41:00,
RPA4711.ATL.DCA.230301.1400.0177.TFM,KATL,KDCA,2023-03-02 15:57:00,2023-03-02 16:00:00,RPA,2023-03-02 10:57:00,2023-03-02 11:00:00,2.0,0.0,0.0,2023-03-02,15:57:00,2023-03-02,10:57:00,
RPA4360.BOS.JFK.230301.1545.0039.TFM,KBOS,KJFK,2023-03-02 16:49:00,2023-03-02 17:00:00,RPA,2023-03-02 11:49:00,2023-03-02 12:00:00,5.0,1.0,0.0,2023-03-02,16:49:00,2023-03-02,11:49:00,
RPA4365.BOS.JFK.230301.1910.0059.TFM,KBOS,KJFK,2023-03-02 20:35:00,2023-03-02 20:29:00,RPA,2023-03-02 15:35:00,2023-03-02 15:29:00,5.0,1.0,0.0,2023-03-02,20:35:00,2023-03-02,15:35:00,
RPA4409.JFK.BOS.230301.1815.0056.TFM,KJFK,KBOS,2023-03-02 19:29:00,2023-03-02 19:26:00,RPA,2023-03-02 14:29:00,2023-03-02 14:26:00,1.0,5.0,0.0,2023-03-02,19:29:00,2023-03-02,14:29:00,
RPA3475.IAD.EWR.230301.1205.0056.TFM,KIAD,KEWR,2023-03-02 13:09:00,2023-03-02 13:30:00,RPA,2023-03-02 08:09:00,2023-03-02 08:30:00,3.0,4.0,0.0,2023-03-02,13:09:00,2023-03-02,08:09:00,
RPA4668.DCA.JFK.230301.1840.0062.TFM,KDCA,KJFK,2023-03-02 20:06:00,2023-03-02 19:59:00,RPA,2023-03-02 15:06:00,2023-03-02 14:59:00,5.0,2.0,0.0,2023-03-02,20:06:00,2023-03-02,15:06:00,
RPA4302.BOS.JFK.230301.1310.0050.TFM,KBOS,KJFK,2023-03-02 14:31:00,2023-03-02 14:29:00,RPA,2023-03-02 09:31:00,2023-03-02 09:29:00,5.0,1.0,0.0,2023-03-02,14:31:00,2023-03-02,09:31:00,
RPA4379.DCA.BOS.230301.1500.0177.TFM,KDCA,KBOS,2023-03-02 16:19:00,2023-03-02 16:39:00,RPA,2023-03-02 11:19:00,2023-03-02 11:39:00,1.0,2.0,0.0,2023-03-02,16:19:00,2023-03-02,11:19:00,
RPA4316.LGA.DCA.230301.1600.0067.TFM,KLGA,KDCA,2023-03-02 17:31:00,2023-03-02 17:33:00,RPA,2023-03-02 12:31:00,2023-03-02 12:33:00,2.0,6.0,0.0,2023-03-02,17:31:00,2023-03-02,12:31:00,
RPA4300.JFK.BOS.230228.0305.0080.TFM,KJFK,KBOS,2023-03-01 04:12:00,2023-03-01 04:27:00,RPA,2023-02-28 23:12:00,2023-02-28 23:27:00,1.0,5.0,0.0,2023-03-01,04:12:00,2023-02-28,23:12:00,
RPA3620.EWR.IAD.230228.0300.0137.TFM,KEWR,KIAD,2023-03-01 04:39:00,2023-03-01 04:23:00,RPA,2023-02-28 23:39:00,2023-02-28 23:23:00,4.0,3.0,16.0,2023-03-01,04:39:00,2023-02-28,23:39:00,
RPA4349.JFK.BOS.230228.0025.0056.TFM,KJFK,KBOS,2023-03-01 02:13:00,2023-03-01 01:39:00,RPA,2023-02-28 21:13:00,2023-02-28 20:39:00,1.0,5.0,34.0,2023-03-01,02:13:00,2023-02-28,21:13:00,
RPA4486.DCA.JFK.230228.0100.0069.TFM,KDCA,KJFK,2023-03-01 02:16:00,2023-03-01 02:24:00,RPA,2023-02-28 21:16:00,2023-02-28 21:24:00,5.0,2.0,0.0,2023-03-01,02:16:00,2023-02-28,21:16:00,
RPA4467.ATL.DCA.230301.1620.0132.TFM,KATL,KDCA,2023-03-02 18:01:00,2023-03-02 18:15:00,RPA,2023-03-02 13:01:00,2023-03-02 13:15:00,2.0,0.0,0.0,2023-03-02,18:01:00,2023-03-02,13:01:00,
RPA4378.BOS.JFK.230301.2110.0124.TFM,KBOS,KJFK,2023-03-02 23:45:00,2023-03-02 22:29:00,RPA,2023-03-02 18:45:00,2023-03-02 17:29:00,5.0,1.0,76.0,2023-03-02,23:45:00,2023-03-02,18:45:00,
RPA4410.BOS.JFK.230301.2000.0051.TFM,KBOS,KJFK,2023-03-02 21:24:00,2023-03-02 21:19:00,RPA,2023-03-02 16:24:00,2023-03-02 16:19:00,5.0,1.0,0.0,2023-03-02,21:24:00,2023-03-02,16:24:00,
RPA4781.JFK.DCA.230228.0030.0189.TFM,KJFK,KDCA,2023-03-01 01:44:00,2023-03-01 02:09:00,RPA,2023-02-28 20:44:00,2023-02-28 21:09:00,2.0,5.0,0.0,2023-03-01,01:44:00,2023-02-28,20:44:00,
RPA3594.IAD.EWR.230228.0025.0091.TFM,KIAD,KEWR,2023-03-01 01:53:00,2023-03-01 01:49:00,RPA,2023-02-28 20:53:00,2023-02-28 20:49:00,3.0,4.0,0.0,2023-03-01,01:53:00,2023-02-28,20:53:00,
