gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
UAL2097.SFO.EWR.230222.0515.0029.TFM,KSFO,KEWR,2023-02-23 10:01:00,2023-02-23 10:41:00,UAL,2023-02-23 05:01:00,2023-02-23 05:41:00,5.0,9.0,0.0,2023-02-23,10:01:00,2023-02-23,05:01:00,
UAL1991.EWR.SFO.230222.1500.0274.TFM,KEWR,KSFO,2023-02-23 21:19:00,2023-02-23 21:15:00,UAL,2023-02-23 16:19:00,2023-02-23 16:15:00,9.0,5.0,0.0,2023-02-23,21:19:00,2023-02-23,16:19:00,
UAL2667.SFO.IAD.230222.2105.0043.TFM,KSFO,KIAD,2023-02-24 01:34:00,2023-02-24 01:49:00,UAL,2023-02-23 20:34:00,2023-02-23 20:49:00,6.0,9.0,0.0,2023-02-24,01:34:00,2023-02-23,20:34:00,
UAL688.IAD.BOS.230222.2205.0083.TFM,KIAD,KBOS,2023-02-23 23:55:00,2023-02-23 23:38:00,UAL,2023-02-23 18:55:00,2023-02-23 18:38:00,1.0,6.0,17.0,2023-02-23,23:55:00,2023-02-23,18:55:00,
UAL632.IAD.LAX.230222.1755.0024.TFM,KIAD,KLAX,2023-02-24 00:14:00,2023-02-23 23:31:00,UAL,2023-02-23 19:14:00,2023-02-23 18:31:00,7.0,6.0,43.0,2023-02-24,00:14:00,2023-02-23,19:14:00,
UAL2247.SFO.IAD.230222.0735.0014.TFM,KSFO,KIAD,2023-02-23 13:15:00,2023-02-23 12:25:00,UAL,2023-02-23 08:15:00,2023-02-23 07:25:00,6.0,9.0,50.0,2023-02-23,13:15:00,2023-02-23,08:15:00,
UAL251.BWI.LAX.230222.1335.0101.TFM,KBWI,KLAX,2023-02-23 19:36:00,2023-02-23 19:26:00,UAL,2023-02-23 14:36:00,2023-02-23 14:26:00,7.0,2.0,0.0,2023-02-23,19:36:00,2023-02-23,14:36:00,
UAL2059.SFO.EWR.230222.0650.0008.TFM,KSFO,KEWR,2023-02-23 12:12:00,2023-02-23 12:04:00,UAL,2023-02-23 07:12:00,2023-02-23 07:04:00,5.0,9.0,0.0,2023-02-23,12:12:00,2023-02-23,07:12:00,
UAL1911.IAD.EWR.230222.1740.0122.TFM,KIAD,KEWR,2023-02-23 18:51:00,2023-02-23 19:00:00,UAL,2023-02-23 13:51:00,2023-02-23 14:00:00,5.0,6.0,0.0,2023-02-23,18:51:00,2023-02-23,13:51:00,
UAL436.SFO.BWI.230222.0700.0027.TFM,KSFO,KBWI,2023-02-23 11:34:00,2023-02-23 12:04:00,UAL,2023-02-23 06:34:00,2023-02-23 07:04:00,2.0,9.0,0.0,2023-02-23,11:34:00,2023-02-23,06:34:00,
UAL305.EWR.ATL.230222.2015.0089.TFM,KEWR,KATL,2023-02-23 22:27:00,2023-02-23 22:45:00,UAL,2023-02-23 17:27:00,2023-02-23 17:45:00,0.0,5.0,0.0,2023-02-23,22:27:00,2023-02-23,17:27:00,
UAL775.IAD.DFW.230222.2240.0035.TFM,KIAD,KDFW,2023-02-24 02:17:00,2023-02-24 02:06:00,UAL,2023-02-23 21:17:00,2023-02-23 21:06:00,4.0,6.0,0.0,2023-02-24,02:17:00,2023-02-23,21:17:00,
UAL1964.IAD.SEA.230222.1335.0070.TFM,KIAD,KSEA,2023-02-23 18:59:00,2023-02-23 19:28:00,UAL,2023-02-23 13:59:00,2023-02-23 14:28:00,8.0,6.0,0.0,2023-02-23,18:59:00,2023-02-23,13:59:00,
UAL2622.EWR.LAX.230222.1530.0218.TFM,KEWR,KLAX,2023-02-23 22:18:00,2023-02-23 21:34:00,UAL,2023-02-23 17:18:00,2023-02-23 16:34:00,7.0,5.0,44.0,2023-02-23,22:18:00,2023-02-23,17:18:00,
