,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
533,UAL1936.EWR.IAD.230228.1430.0157.TFM,KEWR,KIAD,2023-03-01 16:40:00,2023-03-01 15:56:00,UAL
534,SKW3743.SFO.SEA.230301.0405.0035.TFM,KSFO,KSEA,2023-03-02 06:11:00,2023-03-02 06:25:00,SKW
535,AAL32.LAX.JFK.230228.2110.0145.TFM,KLAX,KJFK,2023-03-02 02:32:00,2023-03-02 02:30:00,AAL
536,UAL1742.IAD.SFO.230228.1740.0038.TFM,KIAD,KSFO,2023-03-01 23:34:00,2023-03-01 23:21:00,UAL
537,RPA4316.LGA.DCA.230228.1600.0158.TFM,KLGA,KDCA,2023-03-01 17:14:00,2023-03-01 17:33:00,RPA
538,DAL665.DCA.ATL.230301.0000.0164.TFM,KDCA,KATL,2023-03-02 01:56:00,2023-03-02 02:00:00,DAL
539,UAL570.BOS.EWR.230228.1230.0107.TFM,KBOS,KEWR,2023-03-01 13:47:00,2023-03-01 13:59:00,UAL
540,SKW4874.SEA.LAX.230228.1945.0109.TFM,KSEA,KLAX,2023-03-01 21:58:00,2023-03-01 22:30:00,SKW
541,GJS4500.EWR.DCA.230228.1300.0327.TFM,KEWR,KDCA,2023-03-01 14:37:00,2023-03-01 14:25:00,GJS
542,AAL2142.BOS.DCA.230228.2130.0138.TFM,KBOS,KDCA,2023-03-01 23:12:00,2023-03-01 23:12:00,AAL
543,AAL184.LAX.JFK.230228.2310.0094.TFM,KLAX,KJFK,2023-03-02 04:06:00,2023-03-02 04:32:00,AAL
544,AAL2297.DFW.BOS.230228.1345.0054.TFM,KDFW,KBOS,2023-03-01 18:04:00,2023-03-01 17:15:00,AAL
545,DAL410.DCA.ATL.230228.1300.0091.TFM,KDCA,KATL,2023-03-01 15:02:00,2023-03-01 15:02:00,DAL
546,UAL632.IAD.LAX.230228.1755.0022.TFM,KIAD,KLAX,2023-03-01 23:41:00,2023-03-01 23:31:00,UAL
547,AAL1148.BOS.DFW.230228.2305.0139.TFM,KBOS,KDFW,2023-03-02 03:35:00,2023-03-02 03:39:00,AAL
548,UAL515.BOS.EWR.230228.1335.0042.TFM,KBOS,KEWR,2023-03-01 15:16:00,2023-03-01 15:00:00,UAL
549,DAL348.LGA.ATL.230228.1540.0044.TFM,KLGA,KATL,2023-03-01 18:10:00,2023-03-01 18:27:00,DAL
550,UAL2276.IAD.LAX.230228.2220.0134.TFM,KIAD,KLAX,2023-03-02 04:15:00,2023-03-02 03:58:00,UAL
551,DAL823.ATL.SFO.230228.1850.0132.TFM,KATL,KSFO,2023-03-02 00:06:00,2023-03-02 00:12:00,DAL
552,DAL333.DFW.LGA.230301.0140.0095.TFM,KDFW,KLGA,2023-03-02 04:38:00,2023-03-02 04:59:00,DAL
553,UAL374.ATL.EWR.230228.2205.0033.TFM,KATL,KEWR,2023-03-02 00:04:00,2023-03-02 00:20:00,UAL
554,DAL929.ATL.LGA.230301.0005.0126.TFM,KATL,KLGA,2023-03-02 02:20:00,2023-03-02 02:12:00,DAL
555,UAL1746.BOS.EWR.230228.1945.0182.TFM,KBOS,KEWR,2023-03-01 20:53:00,2023-03-01 21:10:00,UAL
556,DAL865.BOS.LGA.230228.2200.0259.TFM,KBOS,KLGA,2023-03-02 00:35:00,2023-03-01 23:34:00,DAL
557,UAL1200.SFO.LAX.230301.0300.0052.TFM,KSFO,KLAX,2023-03-02 04:12:00,2023-03-02 04:35:00,UAL
558,AAL2387.DFW.EWR.230228.1420.0071.TFM,KDFW,KEWR,2023-03-01 17:21:00,2023-03-01 17:32:00,AAL
559,AAL2967.DFW.LAX.230228.2200.0085.TFM,KDFW,KLAX,2023-03-02 03:19:00,2023-03-02 01:23:00,AAL
560,DAL2178.ATL.EWR.230228.1550.0074.TFM,KATL,KEWR,2023-03-01 18:00:00,2023-03-01 17:57:00,DAL
561,UAL247.LAX.EWR.230228.2330.0207.TFM,KLAX,KEWR,2023-03-02 04:04:00,2023-03-02 04:39:00,UAL
562,DAL2703.SEA.SFO.230228.2145.0156.TFM,KSEA,KSFO,2023-03-01 23:28:00,2023-03-01 23:52:00,DAL
563,DAL2581.LAX.SFO.230228.1630.0133.TFM,KLAX,KSFO,2023-03-01 17:52:00,2023-03-01 18:02:00,DAL
564,AAL451.LGA.DFW.230228.1855.0119.TFM,KLGA,KDFW,2023-03-01 23:16:00,2023-03-01 23:01:00,AAL
565,AAL1331.DFW.LAX.230228.1900.0229.TFM,KDFW,KLAX,2023-03-01 22:37:00,2023-03-01 22:25:00,AAL
566,DAL392.ATL.DCA.230228.1215.0143.TFM,KATL,KDCA,2023-03-01 13:58:00,2023-03-01 14:00:00,DAL
567,AAL2798.DFW.SFO.230228.1445.0177.TFM,KDFW,KSFO,2023-03-01 19:26:00,2023-03-01 18:39:00,AAL
568,AAL2147.BOS.DCA.230228.1930.0100.TFM,KBOS,KDCA,2023-03-01 21:12:00,2023-03-01 21:13:00,AAL
569,UAL560.DFW.EWR.230228.2020.0081.TFM,KDFW,KEWR,2023-03-01 23:17:00,2023-03-01 23:40:00,UAL
570,DAL664.SFO.JFK.230228.2000.0275.TFM,KSFO,KJFK,2023-03-02 00:59:00,2023-03-02 01:33:00,DAL
571,UAL473.EWR.SFO.230228.1915.0025.TFM,KEWR,KSFO,2023-03-02 01:18:00,2023-03-02 01:29:00,UAL
572,UAL1230.IAD.SFO.230228.1900.0212.TFM,KIAD,KSFO,2023-03-02 00:59:00,2023-03-02 01:05:00,UAL
573,GJS4507.IAD.LGA.230228.1730.0164.TFM,KIAD,KLGA,2023-03-01 19:28:00,2023-03-01 18:58:00,GJS
574,AAL1078.DFW.IAD.230228.1835.0142.TFM,KDFW,KIAD,2023-03-01 21:02:00,2023-03-01 21:18:00,AAL
575,UAL2400.BOS.SFO.230228.2300.0231.TFM,KBOS,KSFO,2023-03-02 05:54:00,2023-03-02 05:49:00,UAL
576,DAL665.ATL.DCA.230228.2110.0123.TFM,KATL,KDCA,2023-03-01 23:03:00,2023-03-01 22:48:00,DAL
577,AAL2153.LGA.DCA.230228.1500.0323.TFM,KLGA,KDCA,2023-03-01 16:12:00,2023-03-01 16:26:00,AAL
578,SKW4878.LAX.SFO.230228.1740.0083.TFM,KLAX,KSFO,2023-03-01 19:02:00,2023-03-01 19:09:00,SKW
579,UAL698.DFW.EWR.230228.1215.0057.TFM,KDFW,KEWR,2023-03-01 14:57:00,2023-03-01 15:30:00,UAL
580,DAL490.LGA.ATL.230228.2345.0143.TFM,KLGA,KATL,2023-03-02 02:13:00,2023-03-02 02:34:00,DAL
581,DAL414.ATL.DFW.230228.1425.0040.TFM,KATL,KDFW,2023-03-01 16:34:00,2023-03-01 16:52:00,DAL
582,UAL1650.SEA.LAX.230228.1420.0021.TFM,KSEA,KLAX,2023-03-01 16:36:00,2023-03-01 17:01:00,UAL
583,AAL302.JFK.LAX.230228.2200.0095.TFM,KJFK,KLAX,2023-03-02 04:02:00,2023-03-02 04:20:00,AAL
584,DAL769.ATL.SEA.230228.2240.0134.TFM,KATL,KSEA,2023-03-02 04:12:00,2023-03-02 04:10:00,DAL
585,DAL2054.SFO.LAX.230301.0350.0054.TFM,KSFO,KLAX,2023-03-02 04:50:00,2023-03-02 05:15:00,DAL
586,DAL687.DCA.ATL.230301.0200.0041.TFM,KDCA,KATL,2023-03-02 03:37:00,2023-03-02 04:00:00,DAL
587,AAL1393.ATL.LAX.230228.2200.0304.TFM,KATL,KLAX,2023-03-02 03:42:00,2023-03-02 03:10:00,AAL
588,DAL380.LAX.DCA.230228.1620.0070.TFM,KLAX,KDCA,2023-03-01 20:42:00,2023-03-01 21:10:00,DAL
589,AAL164.SFO.JFK.230228.1900.0242.TFM,KSFO,KJFK,2023-03-02 00:17:00,2023-03-02 00:40:00,AAL
590,AAL969.DFW.LAX.230228.2305.0096.TFM,KDFW,KLAX,2023-03-02 02:35:00,2023-03-02 02:28:00,AAL
591,UAL326.IAD.SEA.230228.2245.0142.TFM,KIAD,KSEA,2023-03-02 05:04:00,2023-03-02 04:42:00,UAL
592,DAL427.SEA.BOS.230228.1510.0152.TFM,KSEA,KBOS,2023-03-01 20:13:00,2023-03-01 20:20:00,DAL
593,UAL1157.BOS.IAD.230228.1445.0125.TFM,KBOS,KIAD,2023-03-01 16:09:00,2023-03-01 16:27:00,UAL
594,UAL751.ATL.EWR.230228.1615.0144.TFM,KATL,KEWR,2023-03-01 18:14:00,2023-03-01 18:25:00,UAL
595,AAL1292.BOS.DFW.230228.1500.0282.TFM,KBOS,KDFW,2023-03-01 19:21:00,2023-03-01 19:28:00,AAL
596,UAL1662.EWR.SFO.230301.0115.0114.TFM,KEWR,KSFO,2023-03-02 07:34:00,2023-03-02 07:54:00,UAL
597,AAL306.JFK.LAX.230228.2100.0250.TFM,KJFK,KLAX,2023-03-02 03:23:00,2023-03-02 03:21:00,AAL
598,AAL1445.LGA.DFW.230228.2255.0135.TFM,KLGA,KDFW,2023-03-02 03:07:00,2023-03-02 03:04:00,AAL
599,RPA4467.DCA.ATL.230228.1335.0055.TFM,KDCA,KATL,2023-03-01 15:27:00,2023-03-01 15:46:00,RPA
600,DAL445.ATL.LAX.230228.2135.0031.TFM,KATL,KLAX,2023-03-02 02:57:00,2023-03-02 02:39:00,DAL
601,AAL2436.EWR.DFW.230228.2335.0136.TFM,KEWR,KDFW,2023-03-02 04:10:00,2023-03-02 03:42:00,AAL
602,DAL803.LAX.ATL.230301.0115.0076.TFM,KLAX,KATL,2023-03-02 05:34:00,2023-03-02 05:19:00,DAL
603,FFT1550.DFW.ATL.230228.2300.0197.TFM,KDFW,KATL,2023-03-02 01:02:00,2023-03-02 01:03:00,FFT
604,DAL2590.BWI.ATL.230228.1530.0134.TFM,KBWI,KATL,2023-03-01 17:12:00,2023-03-01 17:19:00,DAL
605,UAL2034.SFO.LAX.230228.0655.0021.TFM,KSFO,KLAX,2023-03-01 08:17:00,2023-03-01 08:18:00,UAL
606,DAL1433.LGA.BOS.230301.0300.0094.TFM,KLGA,KBOS,2023-03-02 04:22:00,2023-03-02 04:07:00,DAL
607,AAL2120.DCA.BOS.230301.0300.0156.TFM,KDCA,KBOS,2023-03-02 05:00:00,2023-03-02 04:27:00,AAL
608,AAL2907.DCA.DFW.230301.0000.0098.TFM,KDCA,KDFW,2023-03-02 03:55:00,2023-03-02 03:34:00,AAL
609,FFT1553.ATL.DFW.230228.2335.0082.TFM,KATL,KDFW,2023-03-02 03:22:00,2023-03-02 02:16:00,FFT
610,SKW5365.SFO.LAX.230228.1945.0104.TFM,KSFO,KLAX,2023-03-01 21:42:00,2023-03-01 21:28:00,SKW
611,UAL2164.EWR.SFO.230228.1715.0126.TFM,KEWR,KSFO,2023-03-01 23:19:00,2023-03-01 23:30:00,UAL
612,DAL793.ATL.LGA.230228.1315.0112.TFM,KATL,KLGA,2023-03-01 15:08:00,2023-03-01 15:25:00,DAL
613,DAL31.ATL.DFW.230301.0315.0096.TFM,KATL,KDFW,2023-03-02 06:01:00,2023-03-02 05:36:00,DAL
614,UAL1334.DFW.EWR.230301.0045.0166.TFM,KDFW,KEWR,2023-03-02 03:44:00,2023-03-02 03:59:00,UAL
615,UAL1887.SFO.EWR.230301.0030.0220.TFM,KSFO,KEWR,2023-03-02 05:45:00,2023-03-02 05:54:00,UAL
616,DAL520.JFK.LAX.230228.1200.0319.TFM,KJFK,KLAX,2023-03-01 18:48:00,2023-03-01 18:25:00,DAL
617,UAL2494.EWR.IAD.230301.0050.0169.TFM,KEWR,KIAD,2023-03-02 01:56:00,2023-03-02 02:15:00,UAL
618,DAL345.BOS.SEA.230228.1205.0118.TFM,KBOS,KSEA,2023-03-01 18:21:00,2023-03-01 18:45:00,DAL
619,UAL352.IAD.BOS.230301.0310.0025.TFM,KIAD,KBOS,2023-03-02 04:29:00,2023-03-02 04:44:00,UAL
620,AAL726.DFW.EWR.230228.2315.0188.TFM,KDFW,KEWR,2023-03-02 02:44:00,2023-03-02 02:31:00,AAL
621,AAL1011.LGA.DFW.230228.1130.0156.TFM,KLGA,KDFW,2023-03-01 15:35:00,2023-03-01 15:42:00,AAL
622,RPA3517.EWR.DCA.230228.2130.0091.TFM,KEWR,KDCA,2023-03-01 22:35:00,2023-03-01 22:52:00,RPA
623,UAL2319.EWR.DFW.230228.2100.0277.TFM,KEWR,KDFW,2023-03-02 01:12:00,2023-03-02 01:01:00,UAL
624,DAL569.LAX.BOS.230228.1545.0029.TFM,KLAX,KBOS,2023-03-01 20:31:00,2023-03-01 21:09:00,DAL
625,DAL1569.SEA.LAX.230301.0135.0026.TFM,KSEA,KLAX,2023-03-02 03:51:00,2023-03-02 04:10:00,DAL
626,RPA4326.DCA.ATL.230228.2300.0148.TFM,KDCA,KATL,2023-03-02 00:54:00,2023-03-02 01:00:00,RPA
627,DAL2332.IAD.ATL.230228.1500.0122.TFM,KIAD,KATL,2023-03-01 16:48:00,2023-03-01 16:47:00,DAL
628,UAL1696.SFO.ATL.230228.1900.0214.TFM,KSFO,KATL,2023-03-01 23:26:00,2023-03-01 23:33:00,UAL
629,UAL1312.EWR.SFO.230228.1315.0034.TFM,KEWR,KSFO,2023-03-01 19:26:00,2023-03-01 19:34:00,UAL
630,AAL2147.DCA.BOS.230228.1700.0248.TFM,KDCA,KBOS,2023-03-01 18:13:00,2023-03-01 18:30:00,AAL
631,UAL775.IAD.DFW.230228.2240.0156.TFM,KIAD,KDFW,2023-03-02 02:19:00,2023-03-02 02:06:00,UAL
632,UAL395.EWR.SFO.230228.2215.0183.TFM,KEWR,KSFO,2023-03-02 05:56:00,2023-03-02 04:37:00,UAL
633,DAL541.ATL.LGA.230228.2120.0105.TFM,KATL,KLGA,2023-03-01 23:23:00,2023-03-01 23:29:00,DAL
634,DAL2272.SFO.LAX.230228.2200.0188.TFM,KSFO,KLAX,2023-03-02 00:16:00,2023-03-01 23:29:00,DAL
635,AAL1561.EWR.DFW.230228.1300.0302.TFM,KEWR,KDFW,2023-03-01 17:17:00,2023-03-01 17:03:00,AAL
636,UAL1779.EWR.BOS.230228.2330.0223.TFM,KEWR,KBOS,2023-03-02 00:59:00,2023-03-02 00:46:00,UAL
637,DAL2226.EWR.ATL.230228.2335.0075.TFM,KEWR,KATL,2023-03-02 01:42:00,2023-03-02 02:09:00,DAL
638,AAL1210.BOS.LAX.230301.0105.0052.TFM,KBOS,KLAX,2023-03-02 07:45:00,2023-03-02 07:40:00,AAL
639,AAL234.SFO.JFK.230228.1400.0333.TFM,KSFO,KJFK,2023-03-01 18:41:00,2023-03-01 19:39:00,AAL
640,AAL512.DFW.LGA.230228.2345.0150.TFM,KDFW,KLGA,2023-03-02 02:51:00,2023-03-02 03:01:00,AAL
641,AAL2023.SFO.DFW.230228.2135.0087.TFM,KSFO,KDFW,2023-03-02 01:46:00,2023-03-02 00:57:00,AAL
642,DAL973.BOS.ATL.230301.0045.0092.TFM,KBOS,KATL,2023-03-02 03:33:00,2023-03-02 03:52:00,DAL
643,AAL871.LAX.DFW.230228.1800.0164.TFM,KLAX,KDFW,2023-03-02 01:20:00,2023-03-01 21:02:00,AAL
644,UAL1365.DFW.EWR.230228.1711.0108.TFM,KDFW,KEWR,2023-03-01 20:24:00,2023-03-01 20:30:00,UAL
645,AAL2652.JFK.SFO.230228.2250.0094.TFM,KJFK,KSFO,2023-03-02 06:10:00,2023-03-02 05:31:00,AAL
646,SKW3499.LAX.SFO.230228.2100.0172.TFM,KLAX,KSFO,2023-03-01 22:48:00,2023-03-01 22:23:00,SKW
647,SKW3935.SFO.SEA.230228.2055.0062.TFM,KSFO,KSEA,2023-03-01 23:20:00,2023-03-01 23:20:00,SKW
648,GJS4411.DCA.EWR.230228.1900.0118.TFM,KDCA,KEWR,2023-03-01 20:22:00,2023-03-01 20:35:00,GJS
649,ASH6085.IAD.LGA.230228.2340.0158.TFM,KIAD,KLGA,2023-03-02 00:43:00,2023-03-02 01:06:00,ASH
650,UAL1209.EWR.SFO.230228.2315.0157.TFM,KEWR,KSFO,2023-03-02 05:16:00,2023-03-02 05:37:00,UAL
651,UAL2314.IAD.DFW.230228.1340.0032.TFM,KIAD,KDFW,2023-03-01 17:05:00,2023-03-01 17:07:00,UAL
652,UAL2413.EWR.DFW.230228.1645.0108.TFM,KEWR,KDFW,2023-03-01 20:47:00,2023-03-01 20:50:00,UAL
653,DAL537.LAX.ATL.230228.2200.0248.TFM,KLAX,KATL,2023-03-02 02:06:00,2023-03-02 02:10:00,DAL
654,AAL16.SFO.JFK.230228.2130.0130.TFM,KSFO,KJFK,2023-03-02 02:20:00,2023-03-02 03:00:00,AAL
655,RPA4367.DCA.BOS.230228.2000.0120.TFM,KDCA,KBOS,2023-03-01 21:30:00,2023-03-01 21:42:00,RPA
656,DAL575.LAX.JFK.230228.2145.0160.TFM,KLAX,KJFK,2023-03-02 02:39:00,2023-03-02 02:59:00,DAL
657,UAL1986.SFO.SEA.230228.1711.0118.TFM,KSFO,KSEA,2023-03-01 20:01:00,2023-03-01 19:27:00,UAL
658,AAL2811.LAX.DFW.230228.1400.0329.TFM,KLAX,KDFW,2023-03-01 17:07:00,2023-03-01 17:02:00,AAL
659,UAL1700.LAX.EWR.230301.0030.0229.TFM,KLAX,KEWR,2023-03-02 05:05:00,2023-03-02 05:39:00,UAL
660,DAL1427.JFK.ATL.230228.1340.0066.TFM,KJFK,KATL,2023-03-01 16:24:00,2023-03-01 16:28:00,DAL
661,DAL2820.IAD.ATL.230228.1755.0107.TFM,KIAD,KATL,2023-03-01 19:35:00,2023-03-01 19:50:00,DAL
662,UAL535.EWR.LAX.230228.1330.0039.TFM,KEWR,KLAX,2023-03-01 19:43:00,2023-03-01 19:34:00,UAL
663,AAL1241.DFW.SEA.230301.0115.0100.TFM,KDFW,KSEA,2023-03-02 06:21:00,2023-03-02 05:38:00,AAL
664,SKW4874.LAX.SEA.230228.1600.0117.TFM,KLAX,KSEA,2023-03-01 18:51:00,2023-03-01 19:08:00,SKW
665,AAL2527.BOS.DFW.230228.1035.0043.TFM,KBOS,KDFW,2023-03-01 14:57:00,2023-03-01 15:02:00,AAL
666,DAL839.DFW.ATL.230228.1600.0213.TFM,KDFW,KATL,2023-03-01 18:04:00,2023-03-01 17:59:00,DAL
667,AAL2085.LGA.DCA.230228.1700.0261.TFM,KLGA,KDCA,2023-03-01 18:06:00,2023-03-01 18:16:00,AAL
668,DAL746.DFW.LGA.230228.1610.0101.TFM,KDFW,KLGA,2023-03-01 19:28:00,2023-03-01 19:25:00,DAL
669,AAL1435.DFW.LGA.230228.1315.0105.TFM,KDFW,KLGA,2023-03-01 17:21:00,2023-03-01 16:30:00,AAL
670,DAL562.LAX.JFK.230228.1945.0081.TFM,KLAX,KJFK,2023-03-02 01:35:00,2023-03-02 01:15:00,DAL
671,UAL251.BWI.LAX.230228.1335.0049.TFM,KBWI,KLAX,2023-03-01 19:27:00,2023-03-01 19:26:00,UAL
672,DAL1386.BOS.JFK.230301.0155.0038.TFM,KBOS,KJFK,2023-03-02 03:03:00,2023-03-02 03:22:00,DAL
673,JBU1555.BOS.DCA.230228.1300.0292.TFM,KBOS,KDCA,2023-03-01 15:43:00,2023-03-01 14:46:00,JBU
674,DAL1305.EWR.ATL.230228.2230.0163.TFM,KEWR,KATL,2023-03-02 00:47:00,2023-03-02 01:00:00,DAL
675,AAL982.DFW.ATL.230228.1435.0064.TFM,KDFW,KATL,2023-03-01 17:07:00,2023-03-01 16:36:00,AAL
676,AAL2853.LAX.DFW.230228.1900.0253.TFM,KLAX,KDFW,2023-03-01 22:06:00,2023-03-01 22:02:00,AAL
677,SKW3393.LAX.SFO.230301.0450.0045.TFM,KLAX,KSFO,2023-03-02 06:19:00,2023-03-02 06:12:00,SKW
678,SKW3950.JFK.IAD.230301.0200.0077.TFM,KJFK,KIAD,2023-03-02 03:08:00,2023-03-02 03:30:00,SKW
679,ASH6073.IAD.LGA.230228.2220.0113.TFM,KIAD,KLGA,2023-03-01 23:20:00,2023-03-01 23:47:00,ASH
680,AAL2246.JFK.DFW.230228.1955.0115.TFM,KJFK,KDFW,2023-03-02 00:06:00,2023-03-02 00:13:00,AAL
681,GJS4177.LGA.IAD.230228.1945.0127.TFM,KLGA,KIAD,2023-03-01 21:24:00,2023-03-01 21:11:00,GJS
682,DAL519.ATL.DCA.230301.0325.0067.TFM,KATL,KDCA,2023-03-02 05:00:00,2023-03-02 04:59:00,DAL
683,UAL662.EWR.DFW.230228.1905.0073.TFM,KEWR,KDFW,2023-03-01 23:31:00,2023-03-01 23:07:00,UAL
684,UAL333.BOS.LAX.230228.2300.0249.TFM,KBOS,KLAX,2023-03-02 05:21:00,2023-03-02 05:37:00,UAL
685,UAL1030.BOS.SFO.230228.1625.0126.TFM,KBOS,KSFO,2023-03-01 22:47:00,2023-03-01 22:51:00,UAL
686,DAL2902.ATL.IAD.230228.2120.0070.TFM,KATL,KIAD,2023-03-01 22:55:00,2023-03-01 22:56:00,DAL
687,AAL2143.DCA.BOS.230228.2200.0273.TFM,KDCA,KBOS,2023-03-01 23:46:00,2023-03-01 23:31:00,AAL
688,AAL2109.LAX.DCA.230228.1605.0079.TFM,KLAX,KDCA,2023-03-01 20:19:00,2023-03-01 20:54:00,AAL
689,DAL534.ATL.DCA.230228.2355.0131.TFM,KATL,KDCA,2023-03-02 01:30:00,2023-03-02 01:37:00,DAL
690,RPA4668.DCA.JFK.230228.1840.0085.TFM,KDCA,KJFK,2023-03-01 19:42:00,2023-03-01 19:59:00,RPA
691,DAL1714.LAX.SEA.230228.1800.0226.TFM,KLAX,KSEA,2023-03-01 21:09:00,2023-03-01 20:55:00,DAL
692,UAL523.BOS.EWR.230228.2040.0093.TFM,KBOS,KEWR,2023-03-01 21:52:00,2023-03-01 22:08:00,UAL
693,GJS4485.EWR.DCA.230228.2300.0157.TFM,KEWR,KDCA,2023-03-02 02:35:00,2023-03-02 00:23:00,GJS
694,DAL503.BOS.ATL.230228.1515.0140.TFM,KBOS,KATL,2023-03-01 17:59:00,2023-03-01 18:16:00,DAL
695,UAL1601.EWR.BOS.230228.2000.0229.TFM,KEWR,KBOS,2023-03-01 21:10:00,2023-03-01 21:11:00,UAL
696,DAL2272.LAX.SFO.230228.1910.0125.TFM,KLAX,KSFO,2023-03-01 22:09:00,2023-03-01 20:37:00,DAL
697,UAL2652.SEA.SFO.230228.1725.0114.TFM,KSEA,KSFO,2023-03-01 19:16:00,2023-03-01 19:38:00,UAL
698,RPA3601.ATL.EWR.230228.1450.0076.TFM,KATL,KEWR,2023-03-01 16:48:00,2023-03-01 17:06:00,RPA
699,DAL1265.BWI.ATL.230228.1715.0105.TFM,KBWI,KATL,2023-03-02 01:17:00,2023-03-01 19:14:00,DAL
700,SKW4877.LAX.SFO.230301.0035.0021.TFM,KLAX,KSFO,2023-03-02 01:54:00,2023-03-02 01:57:00,SKW
701,DAL379.JFK.ATL.230228.2040.0156.TFM,KJFK,KATL,2023-03-01 23:37:00,2023-03-01 23:24:00,DAL
702,UAL454.EWR.ATL.230301.0120.0019.TFM,KEWR,KATL,2023-03-02 04:17:00,2023-03-02 03:48:00,UAL
703,FFT1552.DFW.ATL.230228.1510.0097.TFM,KDFW,KATL,2023-03-01 18:10:00,2023-03-01 17:16:00,FFT
704,UAL1663.EWR.BOS.230228.1635.0111.TFM,KEWR,KBOS,2023-03-01 17:26:00,2023-03-01 17:45:00,UAL
705,DAL343.ATL.DCA.230301.0205.0096.TFM,KATL,KDCA,2023-03-02 03:41:00,2023-03-02 03:44:00,DAL
706,DAL846.LGA.ATL.230228.2050.0139.TFM,KLGA,KATL,2023-03-01 23:22:00,2023-03-01 23:36:00,DAL
707,UAL549.SFO.BOS.230228.1900.0100.TFM,KSFO,KBOS,2023-03-02 00:47:00,2023-03-02 00:33:00,UAL
708,UAL2614.LAX.EWR.230228.2100.0053.TFM,KLAX,KEWR,2023-03-02 01:31:00,2023-03-02 02:02:00,UAL
709,AAL2717.DFW.LAX.230228.1200.0388.TFM,KDFW,KLAX,2023-03-01 15:29:00,2023-03-01 15:23:00,AAL
710,DAL353.LAX.JFK.230301.0040.0109.TFM,KLAX,KJFK,2023-03-02 06:03:00,2023-03-02 05:55:00,DAL
711,UAL1117.LAX.EWR.230228.1630.0188.TFM,KLAX,KEWR,2023-03-01 21:26:00,2023-03-01 21:30:00,UAL
712,DAL690.SFO.ATL.230228.1416.0013.TFM,KSFO,KATL,2023-03-01 18:28:00,2023-03-01 18:48:00,DAL
713,RPA4806.BOS.DCA.230228.1730.0144.TFM,KBOS,KDCA,2023-03-01 19:12:00,2023-03-01 19:19:00,RPA
714,DAL1088.LAX.SEA.230228.1500.0123.TFM,KLAX,KSEA,2023-03-01 18:18:00,2023-03-01 17:57:00,DAL
715,UAL1954.SFO.DCA.230228.1655.0060.TFM,KSFO,KDCA,2023-03-01 21:33:00,2023-03-01 21:57:00,UAL
716,UAL1412.EWR.LAX.230228.1700.0171.TFM,KEWR,KLAX,2023-03-01 23:20:00,2023-03-01 23:16:00,UAL
717,UAL271.ATL.EWR.230228.1915.0032.TFM,KATL,KEWR,2023-03-01 21:19:00,2023-03-01 21:30:00,UAL
718,DAL316.DCA.ATL.230228.1720.0028.TFM,KDCA,KATL,2023-03-01 19:15:00,2023-03-01 19:23:00,DAL
719,AAL2144.BOS.DCA.230228.2030.0051.TFM,KBOS,KDCA,2023-03-01 22:06:00,2023-03-01 22:13:00,AAL
720,DAL365.SFO.BOS.230228.2100.0203.TFM,KSFO,KBOS,2023-03-02 03:07:00,2023-03-02 02:31:00,DAL
721,AAL2748.SEA.DFW.230228.1330.0195.TFM,KSEA,KDFW,2023-03-01 17:07:00,2023-03-01 17:20:00,AAL
722,DAL1598.SEA.LAX.230228.1510.0063.TFM,KSEA,KLAX,2023-03-01 17:35:00,2023-03-01 17:51:00,DAL
723,GJS4503.EWR.DCA.230228.1500.0196.TFM,KEWR,KDCA,2023-03-01 16:01:00,2023-03-01 16:22:00,GJS
724,RPA4560.JFK.DCA.230228.2050.0058.TFM,KJFK,KDCA,2023-03-01 22:15:00,2023-03-01 22:26:00,RPA
725,DAL1045.LAX.SEA.230228.1955.0096.TFM,KLAX,KSEA,2023-03-02 06:49:00,2023-03-01 22:45:00,DAL
726,DAL2614.SFO.LAX.230228.1630.0128.TFM,KSFO,KLAX,2023-03-01 17:46:00,2023-03-01 18:00:00,DAL
727,UAL1964.IAD.SEA.230228.1335.0030.TFM,KIAD,KSEA,2023-03-01 19:05:00,2023-03-01 19:28:00,UAL
728,DAL721.ATL.SFO.230228.1500.0074.TFM,KATL,KSFO,2023-03-01 20:13:00,2023-03-01 20:30:00,DAL
729,AAL428.LGA.DFW.230228.1230.0201.TFM,KLGA,KDFW,2023-03-01 16:33:00,2023-03-01 16:40:00,AAL
730,DAL458.ATL.LGA.230228.1515.0132.TFM,KATL,KLGA,2023-03-01 17:16:00,2023-03-01 17:29:00,DAL
731,UAL544.LAX.SFO.230228.2125.0127.TFM,KLAX,KSFO,2023-03-01 22:53:00,2023-03-01 22:58:00,UAL
732,AAL2382.DFW.LGA.230228.2245.0126.TFM,KDFW,KLGA,2023-03-02 01:41:00,2023-03-02 02:00:00,AAL
733,AAL2169.DCA.BOS.230228.1400.0337.TFM,KDCA,KBOS,2023-03-01 15:44:00,2023-03-01 15:40:00,AAL
734,RPA3469.EWR.DCA.230301.0150.0114.TFM,KEWR,KDCA,2023-03-02 03:08:00,2023-03-02 03:13:00,RPA
735,UAL2490.EWR.LAX.230228.2100.0271.TFM,KEWR,KLAX,2023-03-02 03:29:00,2023-03-02 03:19:00,UAL
